user_id,genres,playtime_forever
sythilian,RPG,55351
AE19,Indie,55346
76561198018818030,Simulation,55346
lordofgeckos,Simulation,55314
astrasimon,RPG,55258
76561198035606542,Adventure,55228
BigCutyBootyJudy,Adventure,55192
76561198062450095,Massively Multiplayer,55167
cgoober2000,Casual,55138
Nickz_,Strategy,55115
76561198026468073,Adventure,55100
76561198045540232,Adventure,55096
76561197979731785,Adventure,55038
Kaj3n,Early Access,55011
TrippedSociety,Adventure,55009
76561197978024377,Massively Multiplayer,55003
76561198044511328,Strategy,54983
LtKYS,Simulation,54974
FrostyBlizzard,RPG,54972
76561198004821435,Massively Multiplayer,54905
76561198020449132,Adventure,54773
jprezo,Simulation,54720
76561198031319986,Strategy,54666
76561198042451234,Indie,54640
76561197983351572,Massively Multiplayer,54639
76561197983351572,Simulation,54639
76561198061533143,Adventure,54629
76561198049440934,Simulation,54619
5400540054005400,RPG,54617
76561198007584361,Racing,54611
tamlieu,Adventure,54575
bwolf7803,Strategy,54558
Kelsoren,Strategy,54551
NickMagnus,Adventure,54529
DeEggMeister,Adventure,54458
76561197999613236,Adventure,54435
Beddington,Simulation,54382
TandyTandon,Strategy,54352
76561198018677971,Massively Multiplayer,54326
Efreak,Strategy,54319
76561198027517536,Simulation,54293
76561197972391677,RPG,54274
Duchvelka,RPG,54240
76561198034465295,Simulation,54217
Uw0tm8MeaslesVaccines,Adventure,54188
darkmassieh,Massively Multiplayer,54181
gangstapimpplaya,Massively Multiplayer,54167
LordJacques,Indie,54102
pjc001,Simulation,54079
76561198048597734,RPG,54071
quickkandy98,Adventure,54065
thraadash,Strategy,54060
ArktiicFozzy,Indie,53982
76561198040890825,Adventure,53956
MRSALM0N,Massively Multiplayer,53948
MRSALM0N,RPG,53948
76561197986594271,Strategy,53917
Andr3wPandora,Indie,53894
markforex,Adventure,53885
76561198064619260,Simulation,53822
76561198035548591,Adventure,53813
saltymotherfucker,Adventure,53790
76561198009001563,Indie,53780
76561198022266151,Adventure,53753
biendeo,RPG,53659
76561198010653835,Massively Multiplayer,53644
GermanPenguin,Strategy,53634
reivehnfliyt,Free to Play,53626
TehMev,Strategy,53548
awpsum,Adventure,53529
76561198074185082,Free to Play,53523
GiBaPEzLife,Simulation,53507
76561198044023118,Indie,53504
Evilutional,Strategy,53496
Bluegills,Adventure,53496
76561198001743414,Casual,53492
DeezNuttaroos,Strategy,53488
sythilian,Simulation,53488
lovemorezeebanda,Strategy,53485
76561198029090446,RPG,53477
76561198068194476,RPG,53449
DopeOxide,Free to Play,53426
flamingpenguin,Massively Multiplayer,53420
76561198012909706,Casual,53408
76561198057177409,Indie,53374
131312,Adventure,53316
76561198057177409,Simulation,53313
76561197970137892,Strategy,53307
76561198030902576,Simulation,53220
sythilian,Adventure,53218
76561198050174490,RPG,53174
Nickz_,Indie,53155
76561198077805024,Adventure,53146
76561198077805024,RPG,53146
76561198077805024,Massively Multiplayer,53146
supersonic380,Free to Play,53130
AE19,RPG,53072
volka,RPG,53029
76561197968331328,Indie,53025
smasher6784,Strategy,52944
DieMadchenschanderin,Early Access,52932
76561197977544920,Indie,52912
76561198084015139,Free to Play,52853
Knight-Silver,Simulation,52849
76561198040890825,RPG,52847
tsunamitad,Strategy,52845
astrasimon,Strategy,52824
Rhyzak,RPG,52817
lovemorezeebanda,Simulation,52805
76561197971366625,RPG,52788
76561198060808273,Casual,52738
travisty98,Adventure,52732
76561198027233818,Indie,52703
76561197975863549,Free to Play,52678
76561197975863549,Massively Multiplayer,52678
Chellyyyyyy,Adventure,52674
OriginalPredz,Simulation,52664
MagiKFred,Simulation,52658
oakex,Action,52629
saltymotherfucker,RPG,52607
BlazingDawn,Indie,52590
76561198008027099,Simulation,52584
Qu_Boy,RPG,52558
spiderpig11223,Simulation,52472
76561198052928427,Indie,52465
76561198048230501,Simulation,52462
76561197967787808,Early Access,52453
76561197995146150,Strategy,52444
76561198066501523,Indie,52435
KuronishiX,Adventure,52430
76561198060046037,Adventure,52402
76561198047273546,RPG,52222
76561198045516933,Massively Multiplayer,52200
76561198045516933,Free to Play,52200
76561198023347592,Strategy,52173
76561197993685324,RPG,52158
mrpfresh,Strategy,52157
76561198008027099,Indie,52131
the_abomination,Strategy,52077
NickMagnus,Massively Multiplayer,52052
Uw0tm8MeaslesVaccines,Free to Play,52032
76561198007584361,Sports,52030
KosmicReeds,Simulation,52027
76561198052180785,Free to Play,51942
76561198008027099,Adventure,51924
76561197977544920,Strategy,51883
Fliqi,Simulation,51843
LunarFreez3,Adventure,51819
76561197978426585,Massively Multiplayer,51794
Jaxon1049,Adventure,51776
thisgodlessendeavor,Simulation,51759
AiSenSlayer,Casual,51712
391204566,RPG,51710
saltymotherfucker,Massively Multiplayer,51705
DerpyMineTurtle,Early Access,51703
rabbidscool,Sports,51689
jqinnewsteam,Action,51670
TheSuccIsGudd,Strategy,51658
76561198038486363,Adventure,51639
TFA_Freedom,Sports,51631
76561198070403442,Massively Multiplayer,51586
OdetteArt,Indie,51572
Remo191,RPG,51531
RocketLauncherManiac,RPG,51521
76561198010653835,Early Access,51519
76561198024728550,Indie,51516
chidori_647,RPG,51502
76561198050680344,Indie,51490
76561198063368177,RPG,51470
76561198066939949,Massively Multiplayer,51463
76561198066939949,Early Access,51463
awpsum,Strategy,51400
LolWhyYouReadThis,Early Access,51351
DopeOxide,RPG,51338
hitchhiker42,Massively Multiplayer,51333
acorn13,Indie,51307
76561198011212454,RPG,51298
Shoottj,RPG,51297
clawbot44,Casual,51296
Sothere,Indie,51253
smcs,RPG,51246
76561198026468073,Simulation,51233
76561198066375702,Adventure,51230
supersonic380,Casual,51223
DrSparkle,RPG,51216
TheRevenant,Simulation,51189
ScottyG555,Action,51159
76561198062450095,Simulation,51152
76561198006048941,Massively Multiplayer,51152
76561198024300582,Action,51144
5856565456564,Free to Play,51102
tsunamitad,Free to Play,51096
Terminally-Chill,Casual,51081
Kyvex,Massively Multiplayer,51075
Striker146,Adventure,51042
76561198056354988,Early Access,51026
hitchhiker42,Indie,51011
76561197994136663,Action,50984
76561198037396227,RPG,50979
reivehnfliyt,RPG,50975
personsunknown,Indie,50918
76561198054927960,Strategy,50906
KentuckyFriedSpy,Free to Play,50884
22109203,Adventure,50882
Quarity,Adventure,50880
subway103,RPG,50870
farquadspenis,Adventure,50868
guysthethermaldrillgetit,Adventure,50795
76561198045133986,Adventure,50792
76561198048240622,Massively Multiplayer,50713
76561198078138335,Simulation,50703
76561198043917204,Early Access,50691
alexdlee,Indie,50668
0071945,Casual,50663
berkyjef,Strategy,50594
KabooseTM,Adventure,50584
Notasbadashitler,Simulation,50582
76561198030306029,Action,50565
crustyoldkiller,Free to Play,50561
Forty-Nine,Indie,50551
xChromazone,Indie,50540
poshi,Strategy,50532
76561197992148038,Indie,50480
76561198066306064,Simulation,50434
Falcon_HaHa,Adventure,50427
Sambareno,Action,50426
-Azsael-,Indie,50410
76561198036772520,Simulation,50339
76561197986468427,Adventure,50325
76561198059653682,Action,50272
triggernyar,Simulation,50258
76561198044023118,Massively Multiplayer,50256
76561198044023118,RPG,50256
tarful1000,RPG,50239
22109203,Casual,50200
Bluegills,Free to Play,50178
gangstapimpplaya,Free to Play,50059
gogi7,Simulation,50058
Master_Pelon,Simulation,50052
76561197968331328,Strategy,50048
johnvu3,Massively Multiplayer,50041
76561198026599584,Adventure,50028
76561198035642590,Strategy,50025
MRSALM0N,Indie,50012
MRSALM0N,Adventure,50012
BIGTOMMO,Massively Multiplayer,49994
76561198060969570,Strategy,49981
76561197970828806,Indie,49965
baroshi,RPG,49825
rixs,Indie,49823
Warrfoxx,RPG,49808
FabRainbro,Racing,49807
76561198074185082,Massively Multiplayer,49776
76561198045540232,Free to Play,49752
markforex,Indie,49750
76561198099742716,Action,49738
Momijio,Casual,49719
76561198050247132,Adventure,49706
technique1989,Adventure,49701
76561198013291691,Strategy,49683
76561198066375702,Free to Play,49674
Jellofacey,RPG,49672
de_reyals,RPG,49645
76561198077663677,Casual,49633
spiderpig11223,Free to Play,49615
rixs,Strategy,49600
pussayfucker,RPG,49553
Kyvex,RPG,49541
76561198061977789,Adventure,49531
76561197993788710,Strategy,49526
76561198023475537,Massively Multiplayer,49504
pjc001,Indie,49497
Hati_Hati_Hati_Hati_Hati_Hati,Strategy,49491
Rhyzak,Free to Play,49465
76561198057685527,Strategy,49465
Pinguinbeta18,Simulation,49439
DeezNuttaroos,RPG,49429
shiftyz13,Adventure,49425
KosmicReeds,Indie,49424
MateoPhoenix,Simulation,49414
76561198018677971,Free to Play,49382
76561197966979423,Massively Multiplayer,49342
Eviloverlord1987BC,Adventure,49330
smcs,Adventure,49325
flamingpenguin,Adventure,49323
gangstapimpplaya,Strategy,49320
bhajina,Simulation,49295
76561198073642113,Simulation,49290
76561197984814608,Simulation,49246
76561198060808273,Free to Play,49238
deynarian,Strategy,49225
uzicide,Adventure,49210
REBAS_AS_F-T,Sports,49206
76561198035472583,Massively Multiplayer,49189
TheSuccIsGudd,Indie,49126
thequeenpanda,Massively Multiplayer,49122
76561198013973273,RPG,49111
BIGTOMMO,Adventure,49092
76561198033081099,Early Access,49031
76561197999075044,Casual,49014
Notasbadashitler,Casual,49014
76561198055938832,Adventure,48989
OutdoorKitchen,Casual,48978
76561198024480980,Adventure,48954
veroxAU,Indie,48868
P06O,Indie,48855
76561198066939949,Strategy,48808
76561197994136663,Early Access,48803
76561198077805024,Early Access,48794
76561198006048941,Simulation,48782
76561197983944271,Indie,48778
76561197979731785,Indie,48734
r3ap3r78,RPG,48723
Duchvelka,Massively Multiplayer,48714
RIPFreddieMercury,Strategy,48677
mayaismywife,Free to Play,48649
triggernyar,Casual,48623
76561198094665607,Strategy,48620
76561198078738103,Action,48592
Adnurak,Free to Play,48561
76561198079896887,Adventure,48552
Striker146,Strategy,48533
723943123,Massively Multiplayer,48515
723943123,Early Access,48515
76561198013170444,Indie,48515
thefaggotron6969,Adventure,48505
FilthyDeath,Adventure,48462
76561198040055640,RPG,48454
76561198001743414,Free to Play,48444
76561198059174254,Adventure,48416
Sekekai,Simulation,48374
Kebabsaregood,Early Access,48350
0071945,Free to Play,48288
76561198046710527,Adventure,48285
KosmicReeds,Strategy,48230
Velocity_,Indie,48216
whoopah,Adventure,48208
Rebound780,Free to Play,48197
DeliciousPuddin,Adventure,48177
WaifuActivist,Adventure,48164
Spludge,Action,48120
smcs,Simulation,48106
gottabesaints,Adventure,48086
Kelsoren,Free to Play,48085
Deerunken,Adventure,48085
76561198031286028,Action,48069
76561198049851547,Indie,48062
76561197970688011,Indie,47975
76561197965943381,Free to Play,47929
nateprofile,RPG,47829
76561197964317648,Simulation,47823
76561198047051392,Adventure,47788
GREENMAN41,RPG,47786
76561198018069630,Indie,47768
76561198050174490,Adventure,47735
TooEasyTeeZee,Massively Multiplayer,47716
76561198006084032,Free to Play,47711
subway103,Strategy,47672
rabbidscool,Racing,47671
76561197994387796,RPG,47612
76561198023475537,Free to Play,47542
skotavus,Casual,47535
iSkulz,Simulation,47460
Momijio,Simulation,47434
Clammed,Simulation,47415
ScottyG555,Simulation,47401
76561198040844729,Simulation,47399
76561197986594271,Adventure,47395
ZyhgarThestarweaver,RPG,47394
76561198041562431,Massively Multiplayer,47393
391204566,Massively Multiplayer,47376
Harkugan,Free to Play,47366
lurchibald,Adventure,47350
DKA013,RPG,47333
youngwolf,Indie,47322
Duchvelka,Early Access,47316
76561197993731652,Indie,47300
Ppkdoevil,Massively Multiplayer,47264
76561197961118969,Early Access,47223
ZEM42,Strategy,47181
Quarity,Simulation,47164
ShadowsGlory,RPG,47162
azza213,Indie,47155
ArktiicFozzy,Simulation,47155
76561198088865993,Action,47150
Kaj3n,RPG,47136
xXAussieRockXx,Early Access,47126
76561198103524411,Action,47124
SweetSugar,Free to Play,47116
76561198067070151,Adventure,47095
76561197971994126,Strategy,47086
TooEasyTeeZee,Early Access,47086
briggsy195,Free to Play,47042
foe99FTW,Strategy,47013
NickMagnus,Simulation,46991
piepai,Simulation,46985
76561198061977789,RPG,46955
76561198002513165,Adventure,46904
de_reyals,Adventure,46834
NickMagnus,RPG,46816
NickMagnus,Free to Play,46816
DopeOxide,Massively Multiplayer,46814
saltymotherfucker,Early Access,46790
76561198057685527,Casual,46774
76561198004203858,Adventure,46762
76561198050247132,Simulation,46725
76561198041284313,Free to Play,46716
76561198048808239,Strategy,46709
76561197983811335,Indie,46708
76561198045540232,Simulation,46664
76561198006186415,Adventure,46644
76561198027093071,Strategy,46611
thraadash,Indie,46589
FatChicken420,Adventure,46575
76561198025883153,Casual,46539
ScottyG555,Racing,46530
76561198055291139,Early Access,46495
L4M1NAS,Free to Play,46470
76561198086476823,Adventure,46434
MagiKFred,RPG,46397
76561198022069479,Action,46381
76561198018736748,Free to Play,46378
76561197990792016,RPG,46309
techo66,Simulation,46287
76561198055055523,Free to Play,46278
76561198058230663,Racing,46274
76561198007521657,Simulation,46244
someonelewd,Strategy,46238
MyCuntDotComDotAu,Free to Play,46201
76561197972797551,Racing,46165
76561197972797551,Sports,46165
76561198042389215,Free to Play,46152
Clammed,Adventure,46150
Namboku,Sports,46091
76561198039700455,Strategy,46046
nipplelicker4000,Adventure,46005
mutatedwombat,Adventure,45981
SenatorArmstrong123,Adventure,45973
lordofgeckos,Strategy,45958
76561197990819502,Adventure,45940
DrMolo,Free to Play,45940
76561198008783917,Simulation,45933
76561198047051392,Simulation,45919
76561198081666970,Early Access,45915
76561198002513165,Massively Multiplayer,45899
NitrosYT,Indie,45885
Sothere,Adventure,45801
76561198066375702,Massively Multiplayer,45782
76561198021745490,Indie,45704
smasher6784,Adventure,45702
bermudablue,Massively Multiplayer,45670
76561198029090446,Strategy,45656
76561197970137892,Indie,45633
LunarFreez3,Massively Multiplayer,45609
76561198031319986,Indie,45602
Superdraco3314,Strategy,45559
Adnurak,Massively Multiplayer,45459
Us3,Strategy,45355
Zodrodo,Adventure,45348
UnethicalPanda,RPG,45345
-PRoSlayeR-,Indie,45326
nateprofile,Adventure,45267
76561198084015139,Massively Multiplayer,45252
76561197975863549,Simulation,45239
dragonsheart,Adventure,45225
76561198031286028,Adventure,45185
tamlieu,RPG,45144
76561198022266151,Early Access,45108
Andr3wPandora,RPG,45084
76561197965943381,Indie,45077
someonelewd,Casual,45047
briggsy195,Massively Multiplayer,45047
76561198038513068,RPG,45011
76561198058539753,Free to Play,45010
hitlersokiguess,Early Access,44947
Striker146,RPG,44914
AURLNAME,Early Access,44911
volka,Indie,44897
TheTriggured,Indie,44892
76561197985247422,Early Access,44884
johnvu3,Casual,44860
TheSuccIsGudd,Simulation,44840
76561198042170355,Strategy,44609
OneEyedWolf,Adventure,44609
DoctorSpaceman,Adventure,44608
76561198030567998,Simulation,44607
76561198009001563,RPG,44598
DemondSlayerV,Massively Multiplayer,44596
Kootrasman,Early Access,44547
Master_Pelon,Adventure,44531
LtKYS,Adventure,44531
13971397,Massively Multiplayer,44518
shiftyz13,Simulation,44516
DerpyMineTurtle,Adventure,44487
76561198013785384,Strategy,44486
ShadowsGlory,Adventure,44485
1silentsniper1,Adventure,44439
76561198026239418,Adventure,44420
qqmp,Indie,44410
76561198070087725,Indie,44396
76561198024006038,RPG,44385
alexdlee,Strategy,44341
Warrfoxx,Adventure,44325
76561198049851547,Adventure,44278
ABSOLUTLY_NOTHING,Adventure,44274
TFA_Freedom,Adventure,44272
robinisamazing,RPG,44262
76561198037038784,Adventure,44210
76561198041562431,Adventure,44194
76561198018293914,RPG,44168
76561198070346631,Early Access,44162
76561198026531048,Simulation,44122
Qu_Boy,Strategy,44091
ButteryTyrant,RPG,44066
dragonchief,Adventure,44059
76561198042389215,Massively Multiplayer,43987
ArktiicFozzy,RPG,43977
subway103,Indie,43932
76561198011212454,Indie,43909
76561197983944271,Strategy,43878
76561198009729086,Indie,43831
76561198066452898,Indie,43817
76561198070403442,Strategy,43814
EclipseProduction,Casual,43789
nakkas22,Massively Multiplayer,43690
76561197975369524,Free to Play,43670
76561198016458849,Action,43647
76561198042422937,Adventure,43589
76561198007510322,Adventure,43567
76561198013973273,Adventure,43554
76561198043305211,Massively Multiplayer,43552
76561198024531364,Indie,43541
723943123,RPG,43482
FiggidyJiggidy,Strategy,43411
76561198049953557,Massively Multiplayer,43396
76561198009729086,Adventure,43395
76561198036695284,Indie,43387
Evilutional,Indie,43367
76561198061021230,Adventure,43354
veroxAU,Adventure,43320
76561198036772520,Strategy,43286
TheTriggured,Strategy,43251
iamthetrashlord,RPG,43229
bwolf7803,Massively Multiplayer,43226
epicssy,RPG,43191
DKA013,Adventure,43145
Urotsuki,Free to Play,43144
HellsDemon47,RPG,43107
76561198051686686,RPG,43068
LunarFreez3,RPG,42983
76561198022808464,Indie,42960
391204566,Early Access,42938
76561198019160833,Indie,42889
stopgovtcorruption,Casual,42866
Andr3wPandora,Adventure,42860
stinglock,Massively Multiplayer,42822
hitchhiker42,RPG,42697
76561197998873955,RPG,42694
xythesis,Racing,42670
xythesis,Sports,42670
76561198055326819,Early Access,42652
76561198066306064,Strategy,42646
DontCareForURL,Adventure,42467
76561198004054009,Adventure,42337
markforex,Free to Play,42322
76561197978426585,Simulation,42296
76561198027367190,Simulation,42261
Chellyyyyyy,Indie,42255
76561198030245280,Adventure,42248
DemondSlayerV,Free to Play,42211
76561197973395845,Adventure,42200
76561198066452898,RPG,42175
76561198070943489,Early Access,42163
deynarian,Adventure,42147
alexdlee,Massively Multiplayer,42132
76561198052180785,Strategy,42097
TandyTandon,Adventure,42096
Forty-Nine,Free to Play,42067
jackthesexybeast,Adventure,42054
EzPzHaveFun,Free to Play,42029
76561198008027099,Free to Play,42012
Ppkdoevil,Strategy,41988
Flamin-Joker,Free to Play,41935
modz_x,Indie,41823
DrSparkle,Simulation,41804
gaiyamato,Adventure,41788
Wdsy,Racing,41678
76561198048808239,Simulation,41678
Urit,Casual,41674
76561198041631556,Free to Play,41663
76561198041631556,Massively Multiplayer,41663
76561198017614917,Adventure,41648
76561198043305211,Early Access,41639
PalladsBalladOfSallad,Simulation,41639
donutmaster123,Adventure,41627
76561198044023118,Free to Play,41624
DrQuaz,Action,41581
jimmynoe,Action,41577
maxpaynepillkiller,RPG,41572
76561198006084032,Adventure,41530
76561197977544920,Adventure,41527
COOKIESCOOKIES123,Strategy,41526
detailmovie,Free to Play,41519
76561198059487098,Massively Multiplayer,41510
76561198059162959,Indie,41395
76561198094074209,Early Access,41376
tarful1000,Indie,41358
PPanther,Strategy,41354
hitlersokiguess,Adventure,41338
76561198024776356,Free to Play,41330
00True,Simulation,41284
76561198059487098,Early Access,41270
py6Spider,RPG,41184
gottabesaints,Massively Multiplayer,41160
TheHelplessCow,RPG,41138
76561198055326819,Massively Multiplayer,41104
Andr3wPandora,Simulation,41096
farquadspenis,RPG,41082
Bluegills,Strategy,41069
OriginalPredz,Adventure,41031
76561198008783917,Casual,41021
76561198047051392,Free to Play,41001
goddamnparticle,RPG,40996
mrpfresh,Massively Multiplayer,40953
allansnackbar,RPG,40911
allansnackbar,Adventure,40911
76561198056354988,Massively Multiplayer,40910
76561198057177409,Adventure,40898
r3ap3r78,Sports,40879
r3ap3r78,Free to Play,40879
OdetteArt,Adventure,40836
Duchvelka,Free to Play,40804
LordJacques,Massively Multiplayer,40788
76561198066375702,Strategy,40778
76561198023347592,Sports,40754
76561198023347592,Racing,40754
76561198024531364,Simulation,40739
Benny3888,RPG,40708
poadster,Simulation,40705
76561198062450095,Strategy,40602
Namboku,Massively Multiplayer,40582
76561197978024377,Free to Play,40545
76561198024776356,Casual,40531
Shemhamphorasch,RPG,40518
youngwolf,Adventure,40501
shadzsexe,RPG,40458
Asyamercilicious,Adventure,40452
76561198099742716,Strategy,40448
Spludge,RPG,40428
MateoPhoenix,Early Access,40428
723943123,Adventure,40396
76561197960324641,Action,40364
Momijio,RPG,40325
shiftyz13,Massively Multiplayer,40308
76561198029090446,Indie,40305
DopeOxide,Adventure,40268
76561198057988265,Indie,40208
76561197966979423,Free to Play,40194
RIPFreddieMercury,Adventure,40188
LightningRod,Adventure,40188
76561198008027099,Casual,40183
76561198094074209,Free to Play,40182
76561198050680344,Adventure,40132
76561198008119091,Simulation,40108
76561198041472164,Strategy,40076
76561198051027753,Action,40043
76561198075749223,Simulation,40006
Wdsy,Sports,39993
FiggidyJiggidy,Casual,39991
76561198064317610,Massively Multiplayer,39989
poedgirl,Strategy,39972
flamingpenguin,Free to Play,39970
TheMightyZingy,RPG,39957
76561198013170444,Adventure,39933
76561198001349469,Action,39932
DarrenDingo,Action,39917
CalvinHazard,Adventure,39914
sporelife,Strategy,39836
76561198073607481,Casual,39826
FiggidyJiggidy,Adventure,39779
customisedforsure,RPG,39764
Andydds,Simulation,39732
Drxoid,Simulation,39730
76561198079627867,Simulation,39728
76561198011333937,Massively Multiplayer,39721
76561198035472583,Early Access,39677
-PRoSlayeR-,RPG,39667
76561198142474106,Free to Play,39626
76561198032373589,Adventure,39604
SeedyDog,Strategy,39591
BatRambo,RPG,39567
76561198006894551,Simulation,39541
BigCutyBootyJudy,Indie,39510
ZyhgarThestarweaver,Adventure,39505
Q-Dance,Indie,39505
alexdlee,RPG,39495
Rhyzak,Casual,39493
76561198072850352,Adventure,39490
76561198033698382,Simulation,39487
76561198052786944,Free to Play,39480
76561198101480347,Action,39480
76561197972908857,Massively Multiplayer,39463
Blackbirdm3,Massively Multiplayer,39458
Asyamercilicious,RPG,39446
76561198072850352,Strategy,39422
MagiKFred,Free to Play,39419
TheMightyZingy,Adventure,39417
DrQuaz,RPG,39417
BigCutyBootyJudy,Strategy,39399
squeegymackoy,RPG,39389
FilthyDeath,Indie,39377
76561198006186415,Indie,39363
gottabesaints,Simulation,39346
ButteryTyrant,Adventure,39332
dontplayinpipesanddrains,Indie,39310
Striker146,Free to Play,39303
76561198035642590,Free to Play,39280
shadzsexe,Free to Play,39277
ohyeahpunk,Simulation,39265
ABSOLUTLY_NOTHING,Casual,39245
76561197967443926,Simulation,39225
76561198026468073,Action,39201
76561198055938832,Indie,39188
76561198018818030,Massively Multiplayer,39172
hitlersokiguess,Free to Play,39161
83837474,Adventure,39141
76561198054914056,Adventure,39090
flamingpenguin,Indie,39085
76561198031319986,Adventure,39052
76561198054932978,Free to Play,39052
Darkjet15,Adventure,39030
Denzham,Indie,39006
76561198075471492,Strategy,38999
Cow666,Sports,38942
baroshi,Simulation,38938
malthiusau,Adventure,38931
Harkugan,Massively Multiplayer,38914
death-hunter,RPG,38904
76561198022148624,Early Access,38851
76561198061039259,Early Access,38798
76561197970828806,RPG,38775
dascorpi0n,Strategy,38772
76561198075471492,Early Access,38769
76561198048709944,Indie,38718
Flamin-Joker,Strategy,38716
76561197975369524,Simulation,38602
76561198055330941,Indie,38508
76561197994851773,Indie,38495
76561198023347592,Massively Multiplayer,38494
76561198036455045,Adventure,38490
76561198059622971,Casual,38482
LunarFreez3,Early Access,38480
76561198053738092,Early Access,38452
Aquilares,Massively Multiplayer,38441
Falcon_HaHa,Indie,38427
PugsAus,Adventure,38418
py6Spider,Massively Multiplayer,38413
Liberityneverdies,Sports,38385
76561198041284313,Casual,38373
76561198022266151,Strategy,38331
76561197972391677,Massively Multiplayer,38326
76561198052938668,Simulation,38256
OneEyedWolf,Indie,38227
technique1989,Strategy,38227
76561198027517536,Indie,38221
76561198079405465,Simulation,38211
GhandiSikh,RPG,38211
76561198073607481,Simulation,38185
deynarian,Indie,38176
76561198059162959,Free to Play,38149
mayaismywife,Simulation,38148
76561198056735088,Strategy,38148
76561198046710527,Indie,38141
76561198056741844,Adventure,38133
76561198004821435,Free to Play,38129
NoculusRift,Massively Multiplayer,38116
76561198043781933,Massively Multiplayer,38062
76561198048240622,Strategy,38055
76561198055096033,Free to Play,38032
76561197992148038,Free to Play,37994
rabbidscool,RPG,37990
76561198062450095,Early Access,37963
foe99FTW,Adventure,37952
76561197998873955,Indie,37943
samsamandhecancan,Indie,37925
ABSOLUTLY_NOTHING,Strategy,37920
76561197996747515,Casual,37903
KuronishiX,Massively Multiplayer,37891
tsunamitad,Adventure,37890
tsunamitad,RPG,37890
76561198040055640,Adventure,37873
LecXii,Indie,37853
76561198016750146,Adventure,37850
76561198047208452,Casual,37821
mrpfresh,Free to Play,37774
76561198063667684,Massively Multiplayer,37716
Garsnaffle,Adventure,37675
usaidwotnow,Adventure,37667
76561198068194476,Strategy,37665
76561198022069479,Adventure,37657
jwatt1991,Action,37643
WrightTheWrong,Adventure,37606
hitlersokiguess,RPG,37601
76561198061021230,Indie,37592
83837474,Free to Play,37526
rabbidscool,Free to Play,37521
Portals,Strategy,37498
76561198073607481,Strategy,37470
76561198002171489,Casual,37470
senpai_the_slutty,Indie,37456
76561198070346631,Adventure,37416
cgoober2000,Strategy,37374
the_abomination,Casual,37358
clawbot44,Racing,37324
ohyeahpunk,Casual,37319
76561198054181145,Free to Play,37305
76561198054181145,Massively Multiplayer,37305
76561198002513165,Simulation,37300
Lickidactyl,Indie,37275
DrMolo,Indie,37268
Unl33t,Indie,37260
76561198009729086,Early Access,37260
GrossWolf,RPG,37242
RIPFreddieMercury,Massively Multiplayer,37220
76561197981571612,Strategy,37212
TKOZ,RPG,37187
76561198040641436,Early Access,37174
76561198055291139,Adventure,37161
DeEggMeister,Massively Multiplayer,37161
T0talN1nja,Indie,37105
TooEasyTeeZee,RPG,37103
76561198028038497,Adventure,37083
laerte261,Indie,37073
76561198049953557,Early Access,37000
Andr3wPandora,Strategy,36992
76561197992755277,RPG,36986
acorn13,RPG,36976
76561198012742919,Strategy,36973
Harbringer-of-sorrow,Free to Play,36959
BIGTOMMO,RPG,36953
Dr_Angryhead,Adventure,36952
wouldyoukindly96,Adventure,36950
Superdraco3314,Early Access,36946
76561197990027470,Indie,36907
76561198035642590,Early Access,36904
alexdlee,Simulation,36845
modz_x,Strategy,36841
paigamer2012,Casual,36828
76561198006084032,Early Access,36800
76561198013535175,Indie,36782
py6Spider,Early Access,36768
76561198035591272,Action,36760
Liberityneverdies,Racing,36736
Zapruda,Indie,36713
davidjgriffith,Simulation,36683
76561198018293914,Adventure,36670
auzmoz,Indie,36669
stinglock,Free to Play,36653
x-code-x,Indie,36634
briggsy195,Adventure,36601
76561197986468427,Early Access,36559
GermanPenguin,Early Access,36532
76561198060835696,Indie,36532
76561198060046037,Free to Play,36497
AquilliusRanger,Adventure,36494
76561198067070151,Free to Play,36468
MacGregorr,Strategy,36456
JohnnyMcShitty,RPG,36418
robinisamazing,Massively Multiplayer,36414
76561198061097219,Massively Multiplayer,36396
Sambareno,RPG,36380
NoculusRift,Free to Play,36346
cyberjepp,Simulation,36334
sad-commie,Massively Multiplayer,36319
76561198088865993,RPG,36298
76561198029976254,Early Access,36290
76561198086476823,Strategy,36276
grimroaeos,Indie,36274
76561198048597734,Indie,36249
archy18,Racing,36194
spaceblob,Free to Play,36155
76561197978024377,Adventure,36151
76561198017618407,Indie,36091
76561198041353540,Adventure,36046
76561198014799083,RPG,36026
modtech,Free to Play,36021
76561198008783917,Massively Multiplayer,35998
76561198046364437,Casual,35984
KuronishiX,Free to Play,35974
76561197978024377,Simulation,35963
76561198047051392,Massively Multiplayer,35950
baroshi,Strategy,35933
76561198056280925,Indie,35888
76561198142474106,Massively Multiplayer,35882
76561198142474106,RPG,35882
76561198059622971,Massively Multiplayer,35851
pussayfucker,Adventure,35842
76561197987109775,Early Access,35781
Hati_Hati_Hati_Hati_Hati_Hati,Simulation,35754
Benny3888,Adventure,35754
76561197999613236,RPG,35746
131312,Indie,35738
pieman98,Strategy,35699
AquilliusRanger,Simulation,35690
76561197998960814,Adventure,35690
asixCSGO,Sports,35688
asixCSGO,Racing,35688
bennytrev,Adventure,35687
76561197999075044,Strategy,35648
76561197970812298,Adventure,35639
