user_id,genres,release_year,playtime_forever
DopeOxide,Sports,2015,5794
DopeOxide,Racing,2015,5794
DopeOxide,Indie,2015,5794
LightningRod,Adventure,2011,5793
76561198050680344,Massively Multiplayer,2012,5792
76561198047237949,Massively Multiplayer,2011,5789
76561197993725260,Action,2004,5789
76561198047237949,Simulation,2011,5789
samemint,Adventure,2009,5788
youngwolf,Free to Play,2012,5787
youngwolf,Massively Multiplayer,2012,5787
ProCSSPlayer10101,Action,2011,5786
ProCSSPlayer10101,Massively Multiplayer,2011,5786
ProCSSPlayer10101,Free to Play,2011,5786
76561198036695284,Strategy,2015,5785
76561198021745490,Simulation,2006,5784
Overwhelmer,Action,2010,5784
76561198021745490,Indie,2006,5784
TheDeadlyBandit,Massively Multiplayer,2012,5783
TheDeadlyBandit,Free to Play,2012,5783
76561198046364437,Action,2010,5783
76561198027517536,Adventure,2003,5782
iamkwan,RPG,2013,5782
76561198027517536,RPG,2003,5782
76561198048240622,RPG,2013,5781
76561198032373589,Adventure,2015,5780
76561198001743414,Massively Multiplayer,2014,5779
note551,Simulation,2013,5779
76561198002513165,Action,2010,5778
benjamingarrison,Strategy,2015,5778
benjamingarrison,Simulation,2015,5778
benjamingarrison,Adventure,2015,5778
76561198023347592,RPG,2014,5777
76561198023347592,Indie,2014,5777
76561198073642113,RPG,2007,5777
76561198073642113,Action,2007,5777
76561198023347592,Strategy,2014,5777
76561198023347592,Action,2014,5777
Jellofacey,RPG,2015,5777
723943123,Action,2011,5776
cywabcoylttdtabistsiaeyclalumb,Adventure,2012,5773
291129112911291129112911,Free to Play,2012,5772
76561198051686686,Action,2012,5772
291129112911291129112911,Indie,2012,5772
Trooper6192,Early Access,2012,5772
291129112911291129112911,RPG,2012,5772
291129112911291129112911,Massively Multiplayer,2012,5772
fatppl,Simulation,2006,5769
OutdoorKitchen,Indie,2016,5769
fatppl,Indie,2006,5769
76561198023475537,Early Access,2013,5768
hoarfrostkid,Indie,2012,5768
76561198023475537,Massively Multiplayer,2013,5768
Gilsham,Action,2008,5767
de_triggered,Action,2015,5766
76561198024728550,Casual,2016,5766
DownSyndromeKid,Free to Play,2013,5766
de_triggered,Adventure,2015,5766
de_triggered,RPG,2015,5766
smasher6784,Simulation,2012,5765
12345678901234567890123456567890,Indie,2013,5764
reidsmoe,Action,2007,5763
76561198017205526,Action,2011,5763
DownSyndromeKid,Indie,2017,5761
DownSyndromeKid,Adventure,2017,5761
DownSyndromeKid,Action,2017,5761
DownSyndromeKid,Casual,2017,5761
DownSyndromeKid,Free to Play,2017,5761
76561197986594271,RPG,2015,5760
76561198044138438,Action,2009,5758
WaifuActivist,Massively Multiplayer,2012,5757
WaifuActivist,Free to Play,2012,5757
AURLNAME,Simulation,2006,5756
kodell,RPG,2013,5756
AURLNAME,Indie,2006,5756
76561198013291691,Adventure,2011,5755
MagiKFred,Casual,2010,5755
76561198016685643,RPG,2012,5755
COOKIESCOOKIES123,Action,2009,5754
Urotsuki,Simulation,2013,5753
Urotsuki,Sports,2013,5753
76561198063368177,Strategy,2006,5753
Urotsuki,Indie,2013,5753
guwopguccimane,Action,2015,5753
Urotsuki,Free to Play,2013,5753
Urotsuki,Early Access,2013,5753
76561198054914056,Massively Multiplayer,2015,5753
dmorrell,Indie,2008,5753
the_abomination,Strategy,2008,5752
76561198004203858,RPG,2010,5752
samemint,Action,2005,5752
Zodrodo,Indie,2012,5751
76561198079254609,Simulation,2011,5751
76561197977767929,Adventure,2014,5751
76561198079254609,Strategy,2011,5751
76561198078138335,Early Access,2014,5750
senpai_the_slutty,Indie,2008,5750
76561198078138335,Action,2014,5750
OutdoorKitchen,Indie,2013,5750
OneEyedWolf,RPG,2014,5750
76561197979731785,RPG,2008,5750
76561197979731785,Action,2008,5750
travisty98,Massively Multiplayer,2013,5749
76561198049523494,Action,2012,5749
76561198049523494,Free to Play,2012,5749
travisty98,RPG,2013,5749
travisty98,Early Access,2013,5749
travisty98,Adventure,2013,5749
76561198049523494,Massively Multiplayer,2012,5749
travisty98,Indie,2013,5749
iamahomosexual,Sports,2016,5749
iamahomosexual,Racing,2016,5749
76561198064484479,Free to Play,2011,5748
uzicide,Action,2011,5748
76561198003447788,Adventure,2012,5747
76561198055326819,Casual,2015,5747
76561198055326819,Free to Play,2015,5747
76561198055326819,Indie,2015,5747
76561198002872696,Strategy,2010,5746
CHOZN1,Indie,2012,5745
BigCutyBootyJudy,Indie,2008,5744
76561198031310041,Indie,2017,5743
76561198031310041,RPG,2017,5743
76561198031310041,Adventure,2017,5743
76561198031310041,Action,2017,5743
76561198031310041,Massively Multiplayer,2017,5743
76561198055524901,Indie,2015,5742
76561198055524901,Action,2015,5742
76561198055524901,Sports,2015,5742
76561198055524901,Racing,2015,5742
76561198059162959,RPG,2008,5742
76561197970551076,RPG,2009,5741
76561198035232640,Early Access,2016,5740
76561198035232640,Indie,2016,5740
76561198035232640,Action,2016,5740
76561197971366625,RPG,2014,5740
76561198035232640,Adventure,2016,5740
76561198035232640,Simulation,2016,5740
76561198050247132,Indie,2014,5739
76561198054085200,Strategy,2013,5739
76561198050247132,Simulation,2014,5739
76561198050247132,Free to Play,2014,5739
76561198054085200,Simulation,2013,5739
py6Spider,Action,2011,5738
BigCutyBootyJudy,Early Access,2013,5738
BigCutyBootyJudy,Indie,2013,5738
BigCutyBootyJudy,Massively Multiplayer,2013,5738
Flamin-Joker,Action,2014,5737
Flamin-Joker,RPG,2014,5737
76561198061533143,Free to Play,2013,5737
MRSALM0N,Action,2016,5736
76561198030382508,Indie,2011,5733
76561198030382508,Adventure,2011,5733
76561198030382508,Action,2011,5733
bosslucek,RPG,2001,5733
76561198030382508,RPG,2011,5733
0071945,Adventure,2003,5732
0071945,RPG,2003,5732
LeZoidberg,Free to Play,2015,5732
liambull,Adventure,2003,5729
chidori_647,RPG,2014,5729
liambull,Indie,2003,5729
SzechuanB,Action,2004,5728
Zodrodo,Indie,2013,5727
76561197977246575,Action,2008,5727
Zodrodo,Early Access,2013,5727
Zodrodo,Massively Multiplayer,2013,5727
76561198023347592,Adventure,2013,5726
tamlieu,RPG,2010,5726
nateprofile,Massively Multiplayer,2017,5725
nateprofile,Simulation,2017,5725
76561198049523494,Action,2009,5725
nateprofile,RPG,2017,5725
76561197967443926,Strategy,2016,5724
76561198023475537,Indie,2014,5724
poedgirl,Early Access,2013,5723
poedgirl,Massively Multiplayer,2013,5723
hitlersokiguess,RPG,2009,5723
Nuclueus,Action,2004,5723
76561197994136663,Action,2005,5723
VoxMaro,Action,2007,5722
fatppl,RPG,2016,5722
76561198008783917,Simulation,2012,5721
Efreak,Adventure,2012,5721
byoso,Massively Multiplayer,2015,5714
83837474,Strategy,2017,5713
83837474,RPG,2017,5713
76561198040844729,Action,2014,5713
76561197999075044,Simulation,2014,5712
76561197999075044,Early Access,2014,5712
76561197999075044,Adventure,2014,5712
76561197999075044,Indie,2014,5712
GhandiSikh,Indie,2012,5711
76561198054224756,Early Access,2015,5711
VividPikselz,Early Access,2013,5711
VividPikselz,Massively Multiplayer,2013,5711
76561198075749223,Simulation,2016,5711
76561198054224756,Indie,2015,5711
JohnnyMcShitty,Simulation,2011,5710
JohnnyMcShitty,Strategy,2011,5710
Shemhamphorasch,Free to Play,2014,5710
NoculusRift,Action,2009,5709
76561198019650848,RPG,2016,5708
76561198019650848,Adventure,2016,5708
76561198019650848,Action,2016,5708
Burch2,Free to Play,2012,5706
Burch2,Massively Multiplayer,2012,5706
krogdog,Simulation,2016,5706
76561197993725260,Simulation,2013,5705
Sicero,Strategy,2013,5705
CantTellMeNothin,Action,2017,5704
CantTellMeNothin,Free to Play,2017,5704
CantTellMeNothin,Indie,2017,5704
CantTellMeNothin,Simulation,2017,5704
76561198105430566,RPG,2016,5704
CantTellMeNothin,RPG,2017,5704
CantTellMeNothin,Massively Multiplayer,2017,5704
76561198105430566,Casual,2016,5704
76561198070087725,RPG,2014,5703
DeliciousPuddin,Action,2014,5703
DeliciousPuddin,Adventure,2014,5703
76561198036460233,Action,2011,5703
76561197966191220,RPG,2014,5702
76561197993788710,Strategy,2010,5702
76561198043821248,RPG,2013,5701
Qu_Boy,Action,2009,5701
mutatedwombat,Casual,2012,5699
76561198038486363,Action,2016,5698
76561198079890309,Simulation,2017,5697
76561198079890309,Adventure,2017,5697
76561197975863549,Strategy,2011,5696
76561198029090446,Adventure,2012,5696
itss_ur_boi_,Strategy,2009,5695
76561197967621845,Free to Play,2013,5695
tomasives,Strategy,2014,5693
Blackbirdm3,Early Access,2014,5693
Blackbirdm3,Indie,2014,5693
131312,Indie,2013,5693
Blackbirdm3,RPG,2014,5693
dekruz,RPG,2017,5692
dekruz,Action,2017,5692
76561198018293914,Indie,2012,5692
dekruz,Indie,2017,5692
dekruz,Adventure,2017,5692
dekruz,Massively Multiplayer,2017,5692
piepai,Indie,2010,5691
piepai,Casual,2010,5691
76561198063648921,RPG,2014,5690
76561198063648921,Strategy,2014,5690
Cow666,Action,1997,5689
76561198042879129,Action,2014,5687
76561198038486363,Indie,2012,5687
bermudablue,RPG,2016,5686
TheMightyZingy,RPG,2010,5685
TheMightyZingy,Action,2010,5685
76561197983944271,Simulation,2009,5683
76561198041627248,Strategy,2010,5683
piepai,Action,2006,5683
piepai,RPG,2006,5683
76561198011333937,RPG,2012,5682
BlackReaperHei,RPG,2014,5681
76561198049440934,Action,2011,5681
laerte261,Action,2010,5679
SmokaBluntos,RPG,2008,5679
76561198055632563,RPG,2013,5679
76561198075749223,Free to Play,2014,5679
SmokaBluntos,Indie,2014,5676
mutatedwombat,Action,2011,5675
76561197995164445,Adventure,2010,5675
76561198033713264,Strategy,2014,5674
76561198033713264,Simulation,2014,5674
76561198033713264,Indie,2014,5674
TheHelplessCow,RPG,2016,5673
TheHelplessCow,Action,2016,5673
TheHelplessCow,Casual,2016,5673
76561198042389215,Free to Play,2017,5670
76561198042389215,Simulation,2017,5670
MartinZ,Action,2010,5669
76561198032373589,Adventure,2011,5668
LordJacques,Adventure,2013,5668
dragonsheart,Indie,2015,5668
bosslucek,Adventure,2010,5667
MateoPhoenix,Indie,2012,5666
saltymotherfucker,Action,2006,5666
Trooper6192,Action,2011,5666
Trooper6192,Simulation,2011,5666
Trooper6192,Massively Multiplayer,2011,5666
76561198007208545,Simulation,2016,5664
Deerunken,Indie,2013,5663
76561198018293914,Adventure,2013,5663
76561198035606542,Action,2005,5661
76561198046776854,Free to Play,2017,5660
piepai,Sports,2014,5660
76561198046776854,Action,2017,5660
76561198046776854,Indie,2017,5660
TotallyCleverID,Adventure,2013,5660
stinglock,Indie,2014,5658
jqinnewsteam,Simulation,2011,5658
76561198070087725,Simulation,2006,5658
stinglock,Simulation,2014,5658
76561198070087725,Indie,2006,5658
Jaxon1049,Adventure,2009,5657
76561198049851547,Early Access,2015,5656
76561198049851547,Simulation,2015,5656
76561198049851547,Racing,2015,5656
RAINZFOXX,Action,2013,5655
veroxAU,Action,2015,5654
SWYANO,Strategy,2012,5654
76561198001743414,Simulation,2009,5652
iamahomosexual,Indie,2014,5652
PugsAus,Simulation,2013,5648
26292919,Action,2013,5646
76561198067070151,RPG,2013,5646
76561198067070151,Massively Multiplayer,2013,5646
76561198058230663,Indie,2011,5646
76561198058230663,RPG,2011,5646
26292919,Free to Play,2013,5646
piepai,Action,2011,5646
76561198040844729,Strategy,2004,5645
SzechuanB,Adventure,2014,5644
Portals,RPG,2011,5643
Portals,Indie,2011,5643
poedgirl,RPG,2015,5642
76561198052928427,Action,2004,5642
piepai,Action,2010,5642
VRBones,Simulation,2011,5642
Falcon_HaHa,Action,2010,5642
benjamingarrison,Action,2006,5641
76561198042879129,Strategy,2015,5641
DemondSlayerV,Racing,2015,5641
DemondSlayerV,Sports,2015,5641
76561197966191220,RPG,2012,5640
76561197966191220,Simulation,2012,5640
Terminally-Chill,Strategy,2016,5639
76561198028038497,Indie,2015,5639
robinisamazing,Action,2014,5639
robinisamazing,Indie,2014,5639
76561198048808239,Adventure,2014,5637
epicssy,Strategy,2011,5637
Zapruda,Indie,2015,5636
76561197999075044,RPG,2010,5634
piepai,RPG,2012,5634
76561197999613236,Action,2009,5633
TURTLESYEA,Strategy,2004,5632
piepai,Indie,2016,5632
piepai,Simulation,2016,5632
piepai,RPG,2003,5630
76561198053738092,Adventure,2016,5629
76561198053738092,Indie,2016,5629
76561198066375702,Simulation,2015,5628
76561198006084032,Adventure,2013,5627
76561198006084032,Action,2013,5627
jprezo,Adventure,2012,5627
76561198060808273,Action,2005,5626
76561198040890825,Free to Play,2016,5624
76561198040890825,Action,2016,5624
76561198040890825,Massively Multiplayer,2016,5624
76561198049440934,Free to Play,2012,5623
76561198049440934,Massively Multiplayer,2012,5623
Qu_Boy,Simulation,2012,5622
darkmassieh,Action,2011,5621
76561198053738092,Free to Play,2015,5621
76561198041353540,Strategy,2016,5619
76561197970137892,Adventure,2016,5619
DANGERMOOOUSE,RPG,2009,5618
76561197975369524,Strategy,2014,5616
76561197975369524,RPG,2014,5616
76561198065247809,Indie,2014,5616
asixCSGO,Early Access,2013,5614
asixCSGO,Massively Multiplayer,2013,5614
asixCSGO,Indie,2013,5614
asixCSGO,RPG,2013,5614
76561197992148038,Casual,2015,5614
asixCSGO,Adventure,2013,5614
76561197992148038,Free to Play,2015,5614
asixCSGO,Action,2013,5614
76561198041284313,Adventure,2013,5613
Sitchy,Simulation,2012,5613
Warrfoxx,Indie,2011,5613
76561198041284313,Action,2013,5613
76561198079680944,Action,2011,5612
goddamnparticle,Adventure,2010,5610
xChromazone,Adventure,2015,5610
76561197995146150,Action,2009,5610
DKA013,Utilities,2006,5610
DrSparkle,Indie,2017,5607
DrSparkle,Adventure,2017,5607
DrSparkle,Action,2017,5607
DrSparkle,Casual,2017,5607
DrSparkle,Free to Play,2017,5607
76561198049440934,RPG,2012,5607
poedgirl,Strategy,2015,5605
poedgirl,Simulation,2015,5605
76561198012909706,Adventure,2014,5604
biendeo,Simulation,2013,5604
biendeo,Indie,2013,5604
Rhyzak,Simulation,2014,5602
76561198028458466,Action,2013,5601
76561198034465295,Indie,2013,5601
76561198024480980,Action,2016,5601
76561198024480980,RPG,2016,5601
76561198023971448,Action,2003,5600
76561198018293914,Racing,2009,5600
NanoPi,Casual,2014,5599
wolop,Action,2008,5599
76561197995418864,Free to Play,2012,5598
iamkwan,RPG,2015,5597
biendeo,Adventure,2013,5596
Eviloverlord1987BC,Simulation,2009,5595
Spludge,RPG,2013,5595
triggerbeast,Indie,2013,5594
triggerbeast,RPG,2013,5594
76561198061505714,Action,2016,5594
Ppkdoevil,Indie,2017,5592
py6Spider,Adventure,2016,5592
76561197998873955,Adventure,2012,5592
py6Spider,Action,2016,5592
LordJacques,Simulation,2016,5592
76561197990792016,RPG,2015,5592
Ppkdoevil,Action,2017,5592
Ppkdoevil,Casual,2017,5592
Ppkdoevil,Adventure,2017,5592
Ppkdoevil,Free to Play,2017,5592
piepai,Strategy,2013,5590
poedgirl,Action,2010,5589
poedgirl,Strategy,2010,5589
poedgirl,Simulation,2010,5589
76561198024300582,Adventure,2010,5588
76561198001349469,Action,2013,5588
76561197970688011,Racing,2008,5587
DKA013,RPG,2016,5587
DKA013,Casual,2016,5587
DKA013,Adventure,2016,5587
nateprofile,Strategy,2011,5586
nateprofile,Casual,2011,5586
76561198079405465,Indie,2013,5584
76561198079405465,Action,2013,5584
Deerunken,Strategy,2009,5583
guwopguccimane,Action,2010,5581
guwopguccimane,RPG,2010,5581
jprezo,Casual,2015,5581
Unl33t,Massively Multiplayer,2009,5578
Unl33t,Free to Play,2009,5578
Clammed,Action,2010,5578
76561198031013164,Action,2013,5578
76561198037038784,RPG,2007,5578
76561197963469414,Adventure,2013,5578
76561198018025756,Action,2010,5576
JustIcey,Action,2010,5575
xythesis,Action,2013,5575
awpsum,Indie,2015,5574
awpsum,Simulation,2015,5574
76561198052180785,Adventure,2015,5572
76561198036455045,Racing,2010,5572
BatRambo,Adventure,2016,5571
BatRambo,Action,2016,5571
Burch2,Action,2009,5571
BatRambo,RPG,2016,5571
SitteNKitteNMitteN,Simulation,2013,5570
SitteNKitteNMitteN,Strategy,2013,5570
malthiusau,RPG,2008,5569
malthiusau,Action,2008,5569
76561198065905091,Adventure,2017,5565
76561198058539753,Action,2009,5565
76561198065905091,Casual,2017,5565
NaukaD,Early Access,2016,5564
76561198024531364,Indie,2014,5564
83837474,Strategy,2012,5564
FiggidyJiggidy,Adventure,2003,5563
LightningRod,Indie,2017,5563
mayaismywife,RPG,2013,5563
LightningRod,Adventure,2017,5563
76561198086476823,RPG,2011,5562
LordJacques,Strategy,2013,5562
76561198088082495,RPG,2012,5562
hitlersokiguess,Action,2008,5561
Sicero,Action,2008,5560
StormJ7,Action,2013,5559
76561198020704738,Indie,2013,5557
skaeren2190,Utilities,2014,5557
astrasimon,Casual,2016,5555
astrasimon,Adventure,2016,5555
astrasimon,Indie,2016,5555
astrasimon,Action,2016,5555
astrasimon,RPG,2016,5555
wyvaud,Casual,2011,5554
76561198002170343,Action,2016,5554
76561198046813126,Strategy,2011,5553
76561197968331328,Action,2005,5552
shiftyz13,Indie,2014,5552
76561198061021230,Early Access,2013,5552
76561198061021230,Massively Multiplayer,2013,5552
76561198061021230,Indie,2013,5552
shiftyz13,Action,2014,5552
DarrenDingo,Strategy,2013,5551
DarrenDingo,Action,2013,5551
DarrenDingo,Simulation,2013,5551
azza213,Free to Play,2014,5549
KillerKanMX,RPG,2009,5549
azza213,Massively Multiplayer,2014,5549
Zodrodo,Adventure,2015,5548
76561197981425218,Strategy,2006,5548
76561197981425218,Action,2006,5548
76561198062450095,RPG,2011,5546
76561198062450095,Indie,2011,5546
76561198007799026,Early Access,2014,5545
berkyjef,Casual,2011,5545
berkyjef,Simulation,2011,5545
KosmicReeds,Indie,2015,5545
76561198078138335,Simulation,2008,5545
76561198075749223,Adventure,2017,5543
astrasimon,RPG,2002,5542
jalpineapple,Massively Multiplayer,2017,5542
76561198078138335,RPG,2014,5542
jalpineapple,Indie,2017,5542
jalpineapple,RPG,2017,5542
jalpineapple,Action,2017,5542
jalpineapple,Free to Play,2017,5542
SirParadiseLost,Strategy,2010,5542
jalpineapple,Simulation,2017,5542
RIPFreddieMercury,RPG,2012,5541
RIPFreddieMercury,Strategy,2012,5541
76561198047700643,Indie,2017,5541
RIPFreddieMercury,Simulation,2012,5541
76561198047700643,Action,2017,5541
tarjla,Strategy,2015,5540
76561198037396227,RPG,2009,5540
Cow666,Action,1994,5539
76561198061097219,Strategy,2013,5539
DarrenDingo,Action,2015,5538
poshi,Strategy,2012,5537
SwinburnCyphenMisslemike,Simulation,2011,5537
poshi,Simulation,2012,5537
76561198059107861,RPG,2012,5536
JinDoritos,Action,2014,5533
streetjimmy,Indie,2012,5532
76561197970688011,RPG,2013,5532
Sicero,Strategy,2012,5531
76561197968331328,Indie,2008,5531
76561198067070151,Indie,2015,5530
76561198006186415,Adventure,2013,5530
Beddington,Action,2011,5529
76561198038486363,Racing,2008,5529
Quarity,Strategy,2014,5529
gogi7,Action,2003,5529
GoldenSlice,Action,2016,5528
76561198072155632,Action,2009,5527
76561198016750146,Adventure,2017,5527
76561198016750146,Massively Multiplayer,2017,5527
gaiyamato,RPG,2014,5526
76561198049851547,Strategy,2016,5525
archy18,Strategy,2004,5523
Kelsoren,Adventure,2011,5523
76561198040641436,Strategy,2011,5523
Notasbadashitler,Strategy,2012,5523
Pinguinbeta18,Indie,2010,5523
76561198010653835,Indie,2014,5523
Icebrrg1245,Strategy,2010,5522
76561198008119091,Action,2013,5520
goddamnparticle,Action,2014,5519
76561198017614917,Strategy,2006,5519
76561198017614917,Simulation,2006,5519
76561198066375702,RPG,2003,5518
76561198066375702,Adventure,2003,5518
RocketLauncherManiac,Indie,2014,5518
biendeo,Action,2002,5518
bermudablue,RPG,2015,5515
bermudablue,Action,2015,5515
76561198055096033,Indie,2011,5514
mark123,Action,2004,5513
76561198024531364,Racing,2015,5512
76561198024531364,Sports,2015,5512
Cow666,RPG,2014,5512
76561198027233818,Adventure,2013,5511
76561198060787863,Strategy,2016,5508
76561198060787863,Simulation,2016,5508
deoxidecsgo,Adventure,2013,5508
travisty98,Casual,2016,5508
travisty98,RPG,2016,5508
deoxidecsgo,RPG,2013,5508
76561198040890825,Simulation,2013,5507
76561197971994126,RPG,2007,5506
76561198046263983,Action,2013,5504
jqinnewsteam,Adventure,2015,5502
jqinnewsteam,Action,2015,5502
KingXRay,Action,2009,5501
76561198083619343,Action,2017,5501
76561198083619343,Adventure,2017,5501
76561198083619343,Casual,2017,5501
76561198083619343,Free to Play,2017,5501
76561198083619343,Indie,2017,5501
reivehnfliyt,Strategy,2014,5500
lordofgeckos,Strategy,2014,5500
DrQuaz,RPG,2010,5498
KabooseTM,RPG,2007,5498
DrQuaz,Action,2010,5498
skotavus,Strategy,2016,5497
NightlyDawn,RPG,2012,5497
youngwolf,Strategy,2007,5497
DeusVultboiz,RPG,2011,5496
iamahomosexual,Free to Play,2015,5495
iamahomosexual,Massively Multiplayer,2015,5495
Falcon_HaHa,Adventure,2012,5495
76561198031319986,RPG,2003,5495
EclipseProduction,Massively Multiplayer,2017,5494
EclipseProduction,RPG,2017,5494
EclipseProduction,Simulation,2017,5494
Darkjet15,Adventure,2011,5494
76561197994851773,Early Access,2015,5493
76561197994387796,RPG,2009,5492
76561198029976254,RPG,2010,5491
76561198045475428,Indie,2012,5491
76561198045475428,Strategy,2012,5491
76561198111424831,Indie,2015,5491
76561198111424831,RPG,2015,5491
ShadowGapan,Action,2016,5490
Master_Pelon,Adventure,2016,5487
Steamified,Early Access,2015,5487
76561198092185400,Indie,2011,5485
76561198092185400,RPG,2011,5485
76561198092185400,Action,2011,5485
Global,Strategy,2006,5485
76561198092185400,Adventure,2011,5485
triggernyar,Indie,2008,5483
0071945,RPG,2005,5483
76561198042491372,Indie,2013,5482
76561197993725260,Strategy,2016,5482
senpai_the_slutty,Adventure,2010,5482
KosmicReeds,Adventure,2013,5480
absolutezero,Simulation,2017,5480
absolutezero,Indie,2017,5480
absolutezero,Action,2017,5480
absolutezero,Massively Multiplayer,2017,5480
absolutezero,Free to Play,2017,5480
absolutezero,RPG,2017,5480
BlackReaperHei,Action,2009,5479
donutmaster123,Adventure,2013,5479
76561197993788710,Massively Multiplayer,2012,5478
76561197993788710,Free to Play,2012,5478
76561198050174490,Adventure,2013,5478
hashtaglmao,Action,2017,5477
hashtaglmao,Free to Play,2017,5477
hashtaglmao,Massively Multiplayer,2017,5477
hashtaglmao,RPG,2017,5477
hashtaglmao,Adventure,2017,5477
76561198059162959,Action,2013,5476
Dr_Angryhead,RPG,2015,5475
76561198073607481,Strategy,2012,5475
76561198073607481,Early Access,2012,5475
Abion,RPG,2010,5475
Ppkdoevil,Massively Multiplayer,2011,5474
kodell,Strategy,2016,5473
ProCSSPlayer10101,Action,2008,5473
kodell,Simulation,2016,5473
76561198011743390,Adventure,2012,5473
DownSyndromeKid,Indie,2012,5472
76561198045475428,RPG,2010,5471
76561198072850352,Action,2009,5471
76561198006186415,Action,2012,5471
76561198045475428,Action,2010,5471
nipplelicker4000,Simulation,2013,5470
DownSyndromeKid,Simulation,2014,5470
BlazingDawn,Adventure,2013,5470
76561198047237949,Adventure,2011,5470
Kaj3n,Strategy,2014,5470
nipplelicker4000,Strategy,2013,5470
76561198016750146,Action,2008,5467
76561198061097219,Early Access,2015,5466
76561198061097219,Racing,2015,5466
iamahomosexual,Casual,2012,5466
iamahomosexual,Adventure,2012,5466
76561198007584361,Adventure,2017,5465
76561198007584361,RPG,2017,5465
TKOZ,Action,2010,5465
76561198007584361,Massively Multiplayer,2017,5465
76561198007584361,Action,2017,5465
76561198007584361,Indie,2017,5465
76561198024728550,Strategy,2009,5465
76561198024728550,Simulation,2009,5465
SmokaBluntos,Action,2006,5464
76561197970137892,RPG,2017,5463
76561197970137892,Massively Multiplayer,2017,5463
76561198055179537,Strategy,2010,5463
givemetheaids,Action,2010,5463
76561198055179537,Simulation,2010,5463
sad-commie,Free to Play,2012,5463
Striker146,Simulation,2010,5461
76561198003447788,Adventure,2013,5461
76561198060808273,Strategy,2014,5460
TiddlysWink,Action,2013,5460
76561197978024377,Adventure,2015,5458
herpaderpinaderpyworld,Indie,2015,5457
76561197998873955,Action,2006,5456
AquilliusRanger,Simulation,2010,5456
AquilliusRanger,Strategy,2010,5456
FiggidyJiggidy,Strategy,2010,5454
thraadash,Simulation,2013,5454
LunarFreez3,Strategy,2014,5452
LunarFreez3,Indie,2014,5452
LunarFreez3,RPG,2014,5452
RocketLauncherManiac,RPG,2010,5452
bwolf7803,Massively Multiplayer,2016,5452
bwolf7803,Free to Play,2016,5452
76561197975863549,Adventure,2010,5449
76561198039601082,Adventure,2013,5446
76561198039601082,Action,2013,5446
JohnnyMcShitty,Action,2006,5444
GAMESNIPERSTUDIOS,Indie,2016,5444
goddamnparticle,Strategy,2012,5443
goddamnparticle,Indie,2012,5443
GermanPenguin,Action,2009,5443
goddamnparticle,Simulation,2012,5443
TFA_Freedom,Massively Multiplayer,2012,5441
Hati_Hati_Hati_Hati_Hati_Hati,Free to Play,2011,5441
TFA_Freedom,Free to Play,2012,5441
76561197977544920,Indie,2012,5440
reivehnfliyt,Free to Play,2013,5440
MinTony,Adventure,2011,5440
76561198030245280,Action,2008,5439
76561198030245280,RPG,2008,5439
KuronishiX,Sports,2015,5439
KuronishiX,Racing,2015,5439
multinationalcorporation,Strategy,2012,5438
multinationalcorporation,Indie,2012,5438
76561198057988265,Simulation,2012,5436
davidjgriffith,Strategy,2014,5436
76561198057988265,Strategy,2012,5436
GhandiSikh,Massively Multiplayer,2013,5434
GhandiSikh,Early Access,2013,5434
GhandiSikh,Adventure,2013,5434
Brucearu,RPG,2012,5434
GhandiSikh,RPG,2013,5434
LunarFreez3,Casual,2017,5433
LunarFreez3,Adventure,2017,5433
LunarFreez3,Free to Play,2017,5433
LunarFreez3,Action,2017,5433
LunarFreez3,Indie,2017,5433
76561198033713264,Adventure,2012,5430
76561198019019838,Strategy,2012,5430
76561198026531048,Strategy,2009,5429
76561198060469849,Massively Multiplayer,2011,5428
skaeren2190,Action,2009,5428
76561198060469849,Free to Play,2011,5428
gogi7,Massively Multiplayer,2015,5428
gogi7,Free to Play,2015,5428
skaeren2190,Simulation,2009,5428
gogi7,Casual,2015,5428
76561197975369524,Action,2008,5426
dragonsheart,Adventure,2012,5424
Notasbadashitler,Simulation,2014,5423
Notasbadashitler,Strategy,2014,5423
76561198010653835,Strategy,2013,5423
76561197998960814,Simulation,2013,5420
76561198008119091,Strategy,2010,5418
mayaismywife,RPG,2012,5418
gogi7,Action,2005,5417
qqmp,Indie,2013,5416
76561198001743414,Casual,2013,5416
76561198049440934,RPG,2015,5416
TheGamingHeadcrab,Massively Multiplayer,2012,5415
frogmcvape,Adventure,2011,5414
76561197990819502,Strategy,2011,5413
76561197990819502,Simulation,2011,5413
dragonchief,Strategy,2006,5413
76561198019019838,Adventure,2014,5413
pandaaus,Indie,2006,5410
pandaaus,Simulation,2006,5410
Anti_Sphere,RPG,2015,5409
76561198018293914,RPG,2012,5409
LordJacques,Adventure,2012,5408
76561198062450095,Free to Play,2006,5408
76561198062450095,Action,2006,5408
76561198062450095,Strategy,2006,5408
tomfiend,Free to Play,2015,5406
76561198021391861,Adventure,2014,5406
76561198053738092,Free to Play,2012,5405
Sacru,RPG,2016,5403
76561197994851773,Action,2012,5402
0071945,Action,2008,5402
note551,Indie,2017,5400
note551,Adventure,2017,5400
note551,Casual,2017,5400
note551,Action,2017,5400
76561197968331328,Adventure,2013,5400
note551,Free to Play,2017,5400
Gilsham,Casual,2010,5399
76561198041562431,Strategy,2014,5398
76561198041562431,RPG,2014,5398
