,item_id,year_posted,recommend,review_sent
37423,440,2013,1,2
37424,209670,2014,1,0
37425,8500,2013,1,2
37426,440,2015,1,2
37427,252950,2015,1,2
37428,211820,2015,1,2
37429,105600,2015,1,2
37430,72850,2014,1,0
37431,224600,2016,1,2
37432,230410,2016,0,1
37433,313340,2016,1,2
37434,8190,2016,1,1
37435,268750,2015,1,0
37436,22380,2015,1,0
37437,242760,2014,1,2
37438,231160,2014,1,2
37439,11230,2014,1,0
37440,209060,2016,1,2
37441,202970,2016,1,1
37442,209160,2014,0,2
37443,224260,2013,1,2
37444,550,2014,1,2
37445,440,2013,1,2
37446,4000,2016,1,2
37447,620,2015,1,2
37448,730,2015,1,2
37449,8930,2014,1,2
37450,440,2014,1,2
37451,389170,2016,1,2
37452,346900,2015,1,1
37453,205100,2014,1,1
37454,239220,2014,1,1
37455,207610,2013,1,1
37456,212500,2014,1,1
37457,242050,2015,0,0
37458,10,2015,1,2
37459,201790,2012,1,2
37460,319630,2015,1,2
37461,570,2013,1,1
37462,50650,2013,1,1
37463,237310,2013,1,1
37464,215280,2013,1,0
37465,550,2016,0,2
37466,317400,2015,1,2
37467,336420,2015,1,1
37468,286360,2015,1,2
37469,212480,2013,1,2
37470,224540,2016,1,2
37471,337320,2016,1,0
37472,104700,2015,0,2
37473,274900,2015,1,2
37474,271290,2015,1,2
37475,213650,2014,1,2
37476,273110,2014,0,2
37477,202090,2014,1,2
37478,221100,2014,1,2
37479,252490,2014,1,0
37480,333930,2016,1,2
37481,266010,2015,1,2
37482,730,2016,1,2
37483,206190,2014,1,2
37484,252490,2014,1,1
37485,113020,2014,1,2
37486,375600,2015,1,2
37487,4000,2013,1,2
37488,10500,2014,1,1
37489,8190,2014,1,2
37490,48700,2014,1,1
37491,34330,2014,1,1
37492,4000,2013,1,2
37493,245620,2015,1,2
37494,221380,2014,1,2
37495,236850,2014,1,2
37496,109400,2013,0,1
37497,8190,2013,1,2
37498,312530,2015,1,2
37499,15710,2014,1,2
37500,218620,2013,1,1
37501,313730,2014,1,2
37502,236390,2013,0,2
37503,107410,2014,1,2
37504,201790,2013,1,0
37505,410320,2016,1,2
37506,344760,2016,1,2
37507,244160,2015,1,1
37508,41070,2015,1,0
37509,32430,2016,0,0
37510,313740,2015,0,2
37511,204360,2014,1,2
37512,730,2016,1,1
37513,252490,2014,1,1
37514,570,2015,1,2
37515,730,2015,1,1
37516,12110,2014,1,1
37517,271590,2015,1,1
37518,304930,2015,1,1
37519,301520,2016,1,1
37520,225840,2016,1,1
37521,291550,2015,1,1
37522,240,2015,1,1
37523,570,2015,1,1
37524,730,2015,0,1
37525,224480,2015,1,2
37526,208090,2014,1,2
37527,261510,2015,1,2
37528,257510,2016,1,2
37529,377160,2015,1,2
37530,243470,2014,1,2
37531,373390,2016,1,2
37532,496920,2016,1,2
37533,17410,2015,1,2
37534,218230,2015,1,2
37535,570,2015,1,2
37536,43160,2014,1,2
37537,250900,2014,1,0
37538,374320,2016,1,1
37539,730,2015,1,1
37540,248610,2014,1,2
37541,377160,2015,1,1
37542,304930,2014,1,2
37543,374570,2016,1,2
37544,570,2014,1,2
37545,730,2013,1,1
37546,301520,2015,1,2
37547,107410,2014,0,2
37548,211420,2013,1,1
37549,8870,2013,1,1
37550,220,2014,1,2
37551,388090,2015,1,0
37552,440,2013,1,0
37553,354140,2015,1,0
37554,332800,2014,1,2
37555,113420,2013,1,2
37556,357900,2015,0,1
37557,223470,2014,1,0
37558,224260,2014,1,1
37559,43110,2013,1,2
37560,49520,2014,1,2
37561,45770,2014,0,0
37562,278080,2015,1,2
37563,232090,2015,1,2
37564,113200,2013,1,2
37565,250260,2014,0,2
37566,200710,2014,1,0
37567,3050,2014,1,2
37568,99300,2014,1,2
37569,265930,2014,1,2
37570,212680,2014,1,2
37571,8930,2013,1,2
37572,12750,2014,0,1
37573,31270,2014,1,2
37574,232090,2016,1,1
37575,214850,2014,1,2
37576,250340,2014,1,1
37577,415420,2015,1,1
37578,274450,2014,1,1
37579,441600,2016,0,1
37580,424280,2016,0,2
37581,391540,2015,0,0
37582,291210,2015,0,0
37583,334230,2015,1,2
37584,234920,2015,1,2
37585,4000,2014,1,2
37586,440,2013,1,2
37587,45740,2014,1,2
37588,550,2015,1,2
37589,219740,2014,1,2
37590,391540,2015,1,2
37591,265930,2015,1,2
37592,265630,2015,1,0
37593,220240,2015,1,2
37594,221100,2015,1,2
37595,252490,2015,1,2
37596,4000,2015,1,2
37597,11610,2015,1,0
37598,440,2015,1,0
37599,252950,2016,1,2
37600,230410,2015,1,1
37601,55230,2014,1,1
37602,221640,2014,1,1
37603,49600,2014,1,1
37604,34900,2014,0,0
37605,63710,2014,1,1
37606,206420,2014,1,0
37607,239220,2014,0,0
37608,72850,2015,1,2
37609,12210,2013,1,2
37610,201790,2012,1,2
37611,34330,2012,1,2
37612,620,2013,1,2
37613,224540,2014,1,2
37614,292030,2015,1,1
37615,109600,2013,1,0
37616,34330,2012,1,2
37617,440,2016,1,1
37618,105600,2016,1,1
37619,8870,2016,1,1
37620,224540,2016,0,2
37621,219640,2013,1,1
37622,346110,2016,0,1
37623,233250,2015,1,0
37624,218620,2014,1,2
37625,440,2013,1,2
37626,440,2013,1,2
37627,266430,2014,1,2
37628,212800,2014,1,2
37629,99900,2014,1,2
37630,233450,2016,1,1
37631,440,2014,1,2
37632,301520,2015,1,2
37633,351140,2015,0,2
37634,204300,2014,1,2
37635,113400,2015,1,1
37636,233450,2015,1,0
37637,304930,2014,1,2
37638,319630,2015,1,1
37639,440,2014,1,2
37640,234710,2013,1,2
37641,236370,2016,1,2
37642,204300,2014,1,2
37643,250900,2014,1,0
37644,238280,2014,1,2
37645,440,2014,1,2
37646,282470,2014,1,2
37647,440,2012,1,2
37648,8190,2011,1,1
37649,105600,2011,1,2
37650,730,2015,1,2
37651,219740,2013,1,2
37652,440,2014,1,2
37653,200510,2016,1,0
37654,49520,2014,1,1
37655,247730,2015,0,2
37656,318220,2015,1,2
37657,1250,2015,1,1
37658,203140,2015,1,2
37659,239820,2014,1,2
37660,33440,2014,0,0
37661,252530,2014,1,0
37662,251570,2014,1,2
37663,242860,2013,0,1
37664,241540,2013,1,2
37665,570,2016,1,1
37666,620,2015,1,1
37667,358150,2016,1,1
37668,440,2014,1,0
37669,49520,2015,1,2
37670,250900,2015,1,2
37671,22380,2014,1,1
37672,72850,2014,1,1
37673,440,2014,1,2
37674,105600,2014,1,2
37675,107800,2014,1,0
37676,271290,2014,1,2
37677,230410,2015,1,2
37678,221100,2013,1,2
37679,570,2015,1,2
37680,332800,2015,1,2
37681,218620,2014,1,1
37682,265930,2014,1,2
37683,252490,2014,1,2
37684,55230,2014,1,2
37685,232430,2014,0,2
37686,250320,2013,1,2
37687,4000,2014,1,2
37688,218230,2014,1,1
37689,385710,2016,1,0
37690,105600,2015,1,2
37691,391540,2016,1,2
37692,4000,2014,1,2
37693,63380,2014,1,2
37694,550,2014,1,2
37695,208090,2014,1,0
37696,233130,2014,1,2
37697,208090,2014,1,2
37698,247730,2014,0,1
37699,307780,2015,0,0
37700,35450,2015,1,2
37701,4000,2013,1,1
37702,292030,2016,1,2
37703,291550,2016,0,1
37704,269770,2016,1,2
37705,291550,2016,1,2
37706,440,2014,1,2
37707,359050,2015,1,0
37708,298110,2014,1,0
37709,238460,2014,1,2
37710,200210,2014,1,1
37711,356510,2016,1,1
37712,225840,2016,1,2
37713,230410,2013,0,0
37714,107410,2016,1,2
37715,417750,2016,1,2
37716,221100,2015,0,0
37717,304930,2015,1,1
37718,440,2015,1,2
37719,238460,2016,1,1
37720,233470,2016,1,1
37721,323370,2015,1,1
37722,238370,2016,0,0
37723,104900,2016,0,1
37724,253430,2016,0,0
37725,48000,2016,1,1
37726,303800,2016,0,1
37727,378930,2016,0,1
37728,730,2015,1,2
37729,209870,2015,1,2
37730,570,2014,1,2
37731,440,2014,1,2
37732,299700,2014,0,0
37733,550,2013,1,2
37734,302830,2015,1,2
37735,304930,2014,1,1
37736,440,2016,1,2
37737,218680,2013,1,2
37738,620,2013,1,2
37739,57690,2015,1,2
37740,440,2014,1,0
37741,252490,2014,1,2
37742,312990,2015,1,0
37743,440,2014,1,2
37744,304930,2014,1,2
37745,207490,2012,1,2
37746,107100,2012,1,2
37747,440,2012,1,2
37748,730,2015,1,0
37749,391540,2016,1,2
37750,72850,2016,1,2
37751,49520,2016,1,2
37752,440,2016,1,2
37753,730,2015,0,2
37754,4000,2015,1,1
37755,49520,2015,1,1
37756,381210,2016,0,2
37757,730,2014,1,0
37758,218230,2015,1,2
37759,107410,2013,1,2
37760,72850,2012,1,2
37761,4700,2015,1,1
37762,252490,2016,0,1
37763,70300,2014,1,1
37764,63610,2014,1,2
37765,286080,2015,1,1
37766,224760,2014,1,2
37767,440,2014,1,0
37768,221910,2014,1,1
37769,440,2015,1,1
37770,262410,2015,1,2
37771,354140,2015,1,2
37772,233720,2014,1,2
37773,440,2013,1,1
37774,3900,2015,1,2
37775,252490,2016,1,2
37776,342480,2015,0,0
37777,214490,2014,1,2
37778,233720,2014,1,0
37779,49520,2014,1,0
37780,8930,2014,1,2
37781,550,2014,1,0
37782,218620,2014,1,2
37783,203160,2015,1,2
37784,252950,2016,1,2
37785,437220,2016,1,2
37786,7670,2015,1,2
37787,205100,2014,1,2
37788,104900,2014,0,1
37789,730,2015,1,0
37790,440,2015,1,2
37791,40800,2015,1,2
37792,550,2015,1,1
37793,304930,2015,0,1
37794,211260,2016,1,0
37795,250900,2015,1,0
37796,24840,2015,1,2
37797,99900,2014,1,2
37798,440,2015,1,2
37799,220,2014,1,2
37800,250900,2015,1,0
37801,207140,2014,1,1
37802,252490,2013,1,0
37803,730,2015,0,2
37804,346110,2016,1,2
37805,440,2016,0,2
37806,570,2015,1,0
37807,730,2015,1,2
37808,17390,2014,1,2
37809,255710,2015,1,0
37810,221100,2015,1,0
37811,261980,2016,0,0
37812,265930,2016,1,2
37813,434570,2016,1,0
37814,550,2013,1,2
37815,8870,2014,1,1
37816,220260,2013,1,1
37817,222750,2013,1,1
37818,34030,2014,1,2
37819,730,2015,1,2
37820,10180,2015,1,2
37821,440,2015,1,2
37822,252490,2015,1,0
37823,227680,2015,0,1
37824,224540,2015,0,2
37825,314230,2015,1,2
37826,252950,2016,1,2
37827,374320,2016,1,2
37828,72850,2015,1,1
37829,241930,2014,1,2
37830,211820,2015,1,1
37831,295110,2015,1,0
37832,304050,2015,1,2
37833,248820,2015,1,2
37834,218620,2015,1,0
37835,730,2015,1,0
37836,335240,2015,1,2
37837,211820,2015,1,1
37838,295110,2015,1,0
37839,304050,2015,1,2
37840,248820,2015,1,2
37841,218620,2015,1,0
37842,730,2015,1,0
37843,335240,2015,1,2
37844,356670,2015,1,2
37845,224260,2015,1,0
37846,252330,2015,1,2
37847,322070,2015,1,0
37848,4000,2014,1,2
37849,291550,2016,1,2
37850,218620,2016,0,0
37851,227940,2015,0,2
37852,244850,2015,1,2
37853,105600,2014,1,2
37854,200210,2016,0,1
37855,8930,2013,1,2
37856,352950,2015,1,2
37857,290060,2014,1,2
37858,207230,2014,0,0
37859,300900,2014,1,1
37860,17410,2014,1,2
37861,4920,2014,1,1
37862,272890,2015,1,2
37863,359870,2016,1,2
37864,3590,2015,1,0
37865,304930,2015,1,2
37866,250900,2014,1,2
37867,207140,2014,1,1
37868,252490,2014,1,2
37869,218620,2015,0,0
37870,290080,2016,1,2
37871,391070,2015,0,1
37872,332790,2015,1,2
37873,32430,2015,0,0
37874,391540,2015,1,2
37875,24790,2015,1,2
37876,267340,2015,0,2
37877,218620,2015,0,2
37878,49520,2016,1,2
37879,219640,2014,1,0
37880,200260,2016,1,2
37881,226700,2014,0,2
37882,730,2016,1,2
37883,283960,2015,1,2
37884,227280,2014,1,0
37885,249990,2015,1,0
37886,224260,2014,1,2
37887,219150,2014,1,0
37888,238010,2016,1,1
37889,440,2014,1,2
37890,263100,2015,1,2
37891,418070,2016,1,2
37892,274170,2015,1,2
37893,218620,2015,1,0
37894,400250,2015,1,0
37895,24240,2014,1,2
37896,730,2014,1,2
37897,320590,2015,1,0
37898,570,2013,1,2
37899,730,2013,1,0
37900,4000,2013,1,2
37901,570,2014,1,1
37902,4000,2013,1,2
37903,6060,2014,1,2
37904,8930,2015,1,2
37905,304930,2014,1,2
37906,239220,2014,0,0
37907,232090,2016,1,0
37908,230290,2016,1,1
37909,211820,2015,1,2
37910,219830,2014,1,1
37911,17520,2016,1,2
37912,4000,2016,1,2
37913,234390,2016,1,0
37914,329130,2015,1,0
37915,212680,2014,1,2
37916,220200,2014,1,2
37917,24980,2015,1,2
37918,2810,2015,1,2
37919,377160,2016,1,2
37920,218230,2015,1,2
37921,221640,2014,1,2
37922,301520,2014,1,2
37923,304930,2014,1,2
37924,239820,2014,1,2
37925,440,2014,1,2
37926,347560,2016,1,2
37927,213670,2014,1,2
37928,230410,2014,1,1
37929,440,2014,1,1
37930,400,2015,1,1
37931,570,2015,1,1
37932,730,2015,1,2
37933,220200,2013,1,2
37934,208090,2014,1,2
37935,570,2014,1,2
37936,222880,2016,1,1
37937,440,2013,1,2
37938,730,2014,1,0
37939,239220,2014,1,2
37940,219740,2014,1,1
37941,730,2015,1,2
37942,242760,2014,1,2
37943,223710,2013,1,2
37944,373390,2015,1,2
37945,218620,2016,0,2
37946,391220,2016,1,2
37947,287390,2016,1,2
37948,374320,2016,1,0
37949,220,2014,0,0
37950,304430,2016,1,2
37951,246900,2015,1,2
37952,356570,2015,1,2
37953,219150,2015,1,2
37954,274190,2015,1,2
37955,63380,2015,1,2
37956,248820,2015,1,2
37957,250760,2015,1,2
37958,207610,2014,1,2
37959,230410,2013,1,2
37960,218230,2013,1,2
37961,301520,2014,1,2
37962,252490,2014,1,0
37963,244850,2013,1,2
37964,218230,2014,1,2
37965,236450,2014,1,2
37966,221100,2014,1,0
37967,206210,2014,1,2
37968,440,2013,1,2
37969,273350,2014,1,1
37970,261640,2016,1,1
37971,235540,2016,1,1
37972,306130,2016,1,2
37973,304050,2015,1,2
37974,251990,2015,1,0
37975,310080,2015,1,0
37976,383870,2016,1,2
37977,40800,2015,0,1
37978,252490,2015,1,0
37979,50300,2015,1,2
37980,200510,2013,1,2
37981,222730,2014,1,2
37982,440,2014,1,2
37983,323470,2015,1,1
37984,440,2015,1,2
37985,440,2014,1,2
37986,730,2014,1,2
37987,8930,2014,1,0
37988,550,2016,1,0
37989,214870,2014,1,0
37990,270170,2014,1,1
37991,49520,2014,1,2
37992,265630,2014,1,0
37993,221100,2014,1,0
37994,203290,2014,1,0
37995,270170,2014,1,0
37996,107410,2014,0,1
37997,730,2015,1,1
37998,244850,2014,1,2
37999,42910,2014,1,2
38000,8190,2013,1,0
38001,240,2013,1,1
38002,227180,2014,1,2
38003,244850,2014,1,1
38004,239220,2013,1,2
38005,252490,2016,1,0
38006,22370,2013,1,0
38007,263060,2014,1,2
38008,208580,2015,1,2
38009,17080,2012,1,2
38010,270880,2016,1,2
38011,424280,2016,1,2
38012,730,2015,1,0
38013,239030,2015,1,0
38014,234710,2015,0,1
38015,280790,2015,1,0
38016,388090,2015,0,0
38017,204030,2015,1,2
38018,9480,2013,1,2
38019,98400,2013,1,2
38020,221040,2014,1,2
38021,323720,2015,1,2
38022,34900,2015,1,2
38023,105450,2015,1,1
38024,265930,2015,1,1
38025,238460,2015,1,2
38026,8980,2016,1,1
38027,200510,2014,1,0
38028,211420,2014,1,0
38029,730,2015,1,1
38030,440,2016,1,1
38031,24200,2013,1,1
38032,230410,2014,1,1
38033,252490,2014,1,2
38034,271590,2015,1,1
38035,218620,2015,1,0
38036,318430,2015,1,0
38037,31280,2014,1,2
38038,730,2014,1,2
38039,4000,2016,1,2
38040,211820,2014,1,2
38041,274940,2015,1,1
38042,49520,2015,1,1
38043,330840,2014,1,1
38044,330830,2015,1,2
38045,237850,2014,1,2
38046,258180,2014,1,2
38047,263820,2014,1,0
38048,331470,2014,1,1
38049,375910,2016,0,0
38050,264710,2015,1,2
38051,220200,2014,1,2
38052,218620,2016,0,0
38053,297100,2014,0,0
38054,261760,2014,1,2
38055,730,2016,1,2
38056,225080,2014,1,2
38057,440,2015,1,2
38058,204300,2014,1,2
38059,330840,2015,1,2
38060,319630,2016,1,2
38061,262060,2015,1,2
38062,268500,2016,1,2
38063,12200,2013,1,2
38064,224480,2014,1,1
38065,285900,2014,1,1
38066,210770,2015,1,0
38067,311210,2015,0,1
38068,282050,2016,1,0
38069,409160,2015,1,1
38070,730,2015,1,1
38071,322500,2016,1,2
38072,4000,2015,1,2
38073,346010,2015,1,2
38074,25000,2014,1,2
38075,212200,2015,0,0
38076,440,2015,1,2
38077,440,2014,1,2
38078,570,2015,1,2
38079,1250,2014,1,2
38080,262060,2016,1,0
38081,394970,2016,1,2
38082,221100,2015,1,2
38083,252950,2016,1,2
38084,322170,2015,1,1
38085,8600,2014,1,0
38086,228880,2016,1,2
38087,211820,2014,1,2
38088,22380,2015,1,2
38089,247080,2015,1,2
38090,19900,2014,1,2
38091,35480,2014,1,0
38092,237930,2015,1,2
38093,239350,2013,1,2
38094,224600,2014,1,2
38095,204450,2016,1,2
38096,204300,2015,1,0
38097,264200,2015,1,2
38098,440,2014,1,2
38099,413150,2016,1,2
38100,230410,2016,1,2
38101,440,2014,1,2
38102,218620,2015,1,1
38103,304930,2014,1,1
38104,208090,2014,1,1
38105,200210,2014,1,1
38106,333950,2015,1,2
38107,440,2014,1,2
38108,200210,2016,1,2
38109,255710,2015,1,2
38110,297810,2014,1,2
38111,238320,2014,1,2
38112,265210,2014,1,0
38113,9480,2014,1,1
38114,440,2013,1,2
38115,391220,2016,1,1
38116,271590,2015,1,1
38117,231430,2014,1,1
38118,570,2012,1,2
38119,235580,2015,1,2
38120,221100,2015,1,2
38121,252490,2015,1,1
38122,218620,2015,1,1
38123,205100,2014,1,1
38124,730,2014,1,1
38125,50130,2014,1,0
38126,225540,2015,1,0
38127,236510,2014,0,2
38128,230410,2015,1,2
38129,227940,2014,1,2
38130,570,2014,1,2
38131,233450,2015,1,2
38132,570,2014,1,2
38133,42910,2014,1,1
38134,107100,2014,1,2
38135,221640,2013,1,2
38136,730,2015,1,1
38137,440,2014,1,1
38138,570,2015,1,2
38139,252490,2015,1,1
38140,4000,2015,1,1
38141,233250,2014,0,2
38142,107410,2016,0,0
38143,440,2015,1,2
38144,230410,2015,1,2
38145,252490,2016,1,2
38146,730,2016,1,1
38147,203140,2016,1,2
38148,206420,2016,0,0
38149,205100,2016,1,0
38150,204100,2016,1,2
38151,209000,2015,1,2
38152,218620,2015,1,2
38153,730,2015,1,1
38154,227940,2015,1,2
38155,214190,2015,1,0
38156,72850,2014,1,2
38157,204300,2014,1,2
38158,258160,2015,1,2
38159,56400,2014,1,2
38160,42910,2014,1,2
38161,105600,2013,1,0
38162,205950,2014,0,2
38163,368230,2016,1,2
38164,200510,2014,1,2
38165,70000,2013,1,2
38166,304930,2015,1,0
38167,362890,2016,1,1
38168,70,2015,1,1
38169,550,2015,1,1
38170,220,2014,1,2
38171,440,2015,1,1
38172,72850,2013,1,2
38173,49520,2014,1,0
38174,440,2014,1,2
38175,242760,2014,1,2
38176,241540,2014,1,2
38177,391540,2015,1,2
38178,218620,2014,1,2
38179,6060,2014,1,1
38180,4000,2014,1,2
38181,107410,2013,1,2
38182,113400,2013,1,2
38183,232090,2016,1,2
38184,227080,2014,0,1
38185,8190,2014,1,1
38186,244850,2014,1,2
38187,216150,2013,1,2
38188,304930,2014,0,1
38189,313340,2014,1,2
38190,342480,2015,1,2
38191,240,2015,1,1
38192,310370,2015,1,2
38193,730,2015,1,0
38194,222980,2015,1,2
38195,440,2014,1,1
38196,207350,2016,1,2
38197,400910,2016,1,2
38198,730,2016,1,1
38199,304930,2016,1,2
38200,205100,2016,1,2
38201,570,2014,1,2
38202,388520,2015,1,2
38203,379720,2016,1,2
38204,49520,2016,1,2
38205,321830,2014,1,2
38206,242680,2015,1,0
38207,251170,2015,0,2
38208,70,2015,1,2
38209,440,2014,1,1
38210,264710,2015,1,2
38211,221100,2014,0,1
38212,274940,2015,1,2
38213,346110,2015,1,2
38214,386360,2016,1,2
38215,350600,2015,1,2
38216,242700,2014,1,2
38217,220700,2013,1,2
38218,35720,2014,1,2
38219,220200,2014,1,2
38220,65980,2014,1,2
38221,252490,2015,1,2
38222,304930,2015,1,1
38223,259320,2015,0,0
38224,440,2013,1,2
38225,209870,2013,1,2
38226,17080,2013,1,2
38227,383870,2016,1,2
38228,200630,2014,0,0
38229,440,2014,1,2
38230,263760,2014,1,0
38231,105600,2015,1,2
38232,301520,2014,1,2
38233,250900,2014,1,2
38234,8930,2014,1,2
38235,570,2015,1,2
38236,230410,2014,1,2
38237,265630,2014,1,0
38238,346110,2016,1,2
38239,203140,2016,0,0
38240,372000,2016,1,0
38241,359050,2016,1,1
38242,377160,2015,1,1
38243,271590,2015,1,1
38244,35450,2014,1,1
38245,72850,2013,1,2
38246,730,2013,1,1
38247,300,2011,1,1
38248,236850,2015,1,0
38249,730,2015,1,2
38250,440,2011,1,0
38251,730,2016,1,1
38252,440,2015,1,0
38253,214970,2015,0,1
38254,207230,2015,1,1
38255,207230,2015,1,1
38256,224540,2013,1,0
38257,252490,2015,1,0
38258,9480,2015,0,2
38259,440,2015,1,2
38260,35140,2016,1,2
38261,570,2015,1,2
38262,400,2013,1,2
38263,70000,2016,1,2
38264,24240,2015,1,2
38265,432020,2016,1,1
38266,440,2015,0,0
38267,730,2015,1,1
38268,208090,2014,0,0
38269,259080,2013,1,2
38270,730,2016,1,2
38271,211820,2014,1,2
38272,239030,2014,1,2
38273,213670,2015,1,2
38274,242920,2014,1,1
38275,274190,2015,1,0
38276,400,2013,1,2
38277,391540,2015,1,2
38278,228440,2015,1,2
38279,1250,2014,1,0
38280,4500,2015,1,1
38281,302830,2015,0,2
38282,301520,2014,1,0
38283,274190,2016,1,2
38284,270210,2015,1,2
38285,304930,2014,1,2
38286,440,2015,1,2
38287,211820,2014,1,2
38288,730,2016,1,2
38289,218230,2014,0,2
38290,400,2015,1,0
38291,200210,2014,1,2
38292,227300,2016,1,1
38293,322170,2015,1,2
38294,440,2015,1,1
38295,730,2014,1,1
38296,234310,2013,1,2
38297,206210,2015,1,0
38298,226700,2015,1,2
38299,252490,2014,1,2
38300,238300,2015,1,1
38301,8870,2016,0,2
38302,48700,2016,1,2
38303,51100,2015,1,1
38304,38830,2015,0,2
38305,113400,2015,0,2
38306,424280,2016,1,1
38307,312990,2016,1,1
38308,1840,2013,1,1
38309,289650,2014,1,0
38310,730,2015,1,1
38311,570,2015,1,2
38312,326460,2016,1,2
38313,263740,2014,1,2
38314,349580,2015,0,0
38315,44350,2014,0,0
38316,322300,2014,0,0
38317,330830,2015,0,0
38318,419460,2016,0,2
38319,379720,2016,1,1
38320,730,2014,1,2
38321,435880,2016,0,0
38322,435870,2016,1,1
38323,261820,2014,1,0
38324,217060,2015,0,0
38325,248860,2014,1,2
38326,1250,2013,1,1
38327,570,2016,1,2
38328,4000,2014,1,2
38329,237990,2014,1,2
38330,419070,2015,1,0
38331,230410,2014,1,1
38332,349040,2016,1,0
38333,570,2016,1,2
38334,365590,2016,0,0
38335,230410,2014,1,2
38336,109600,2013,1,2
38337,24010,2015,0,0
38338,440,2016,0,0
38339,264710,2016,1,1
38340,48700,2016,1,2
38341,8930,2016,1,1
38342,255710,2015,1,2
38343,227940,2015,0,2
38344,236390,2015,0,1
38345,730,2014,0,0
38346,70000,2012,1,0
38347,1250,2013,1,2
38348,239800,2013,1,2
38349,374301,2016,1,2
38350,450660,2016,1,1
38351,223710,2016,1,2
38352,385800,2015,1,2
38353,204340,2015,0,0
38354,440,2014,1,2
38355,391730,2016,1,2
38356,570,2015,1,2
38357,213210,2016,1,1
38358,220,2015,1,1
38359,346110,2016,0,0
38360,70,2014,1,2
38361,202750,2014,1,2
38362,6910,2013,1,2
38363,108710,2014,1,2
38364,39140,2014,1,2
38365,201810,2015,1,1
38366,375510,2015,1,2
38367,440,2013,1,1
38368,105600,2014,1,1
38369,239450,2014,1,2
38370,730,2014,1,2
38371,218620,2014,1,2
38372,224260,2013,1,0
38373,48700,2014,1,1
38374,730,2014,1,2
38375,209160,2014,0,0
38376,291480,2014,0,0
38377,304050,2015,1,1
38378,22370,2015,1,1
38379,72850,2014,1,2
38380,730,2016,1,2
38381,238960,2013,1,2
38382,297020,2014,1,0
38383,251870,2014,0,2
38384,107100,2012,1,2
38385,72850,2011,1,2
38386,58200,2011,1,2
38387,63710,2011,1,2
38388,49520,2014,1,2
38389,219740,2014,1,2
38390,239220,2014,0,2
38391,293540,2014,0,2
38392,8850,2014,1,2
38393,7670,2014,1,2
38394,42680,2012,1,2
38395,220660,2014,0,0
38396,113200,2014,1,2
38397,242920,2014,1,2
38398,48240,2014,1,2
38399,221380,2014,1,2
38400,105450,2014,1,2
38401,322110,2015,1,2
38402,440,2015,1,2
38403,359550,2016,1,2
38404,319630,2015,1,1
38405,233720,2014,0,0
38406,292240,2016,1,2
38407,319550,2015,1,2
38408,209370,2012,1,0
38409,92800,2011,1,2
38410,72850,2011,1,2
38411,15520,2011,1,2
38412,31410,2011,1,2
38413,2300,2010,1,2
38414,33680,2010,1,2
38415,344760,2015,1,2
38416,390670,2015,0,2
38417,440,2016,1,2
38418,327410,2014,1,0
38419,252630,2014,1,2
38420,550,2014,1,1
38421,211820,2016,1,2
38422,301520,2016,1,1
38423,304930,2014,1,1
38424,388080,2015,1,2
38425,440,2015,1,2
38426,253690,2015,1,2
38427,221100,2014,1,0
38428,274170,2015,1,1
38429,50130,2013,1,2
38430,224260,2013,1,0
38431,226700,2013,0,2
38432,4000,2014,1,2
38433,265610,2014,1,2
38434,440,2013,1,2
38435,11610,2014,1,2
38436,570,2015,1,2
38437,304050,2015,1,2
38438,730,2015,1,2
38439,333930,2015,1,2
38440,218230,2014,1,0
38441,275700,2015,0,1
38442,105600,2015,1,2
38443,359550,2016,1,2
38444,730,2016,0,0
38445,320300,2015,1,2
38446,301520,2014,0,0
38447,4000,2015,1,0
38448,620,2014,1,2
38449,224820,2014,1,0
38450,221640,2014,1,1
38451,440,2013,1,2
38452,200210,2014,1,2
38453,264710,2016,1,0
38454,417860,2015,1,2
38455,102500,2014,1,2
38456,218230,2013,1,2
38457,344760,2015,1,2
38458,40950,2014,1,2
38459,223710,2013,1,0
38460,391540,2015,1,2
38461,304930,2016,0,2
38462,113400,2014,0,0
38463,295110,2016,0,0
38464,242760,2014,1,2
38465,233450,2014,1,2
38466,730,2014,1,2
38467,235800,2014,1,2
38468,200210,2014,1,2
38469,222880,2015,1,2
38470,304930,2014,1,2
38471,570,2014,1,2
38472,4000,2015,1,2
38473,244850,2015,1,1
38474,4000,2014,1,2
38475,221100,2013,1,2
38476,211820,2013,1,2
38477,346110,2015,1,2
38478,220200,2014,1,0
38479,730,2015,1,2
38480,35700,2014,1,2
38481,252490,2014,1,1
38482,400,2014,1,0
38483,620,2014,1,0
38484,570,2014,1,1
38485,35450,2014,1,2
38486,432020,2016,1,2
38487,222750,2015,1,2
38488,218230,2013,1,2
38489,730,2015,1,1
38490,42680,2015,1,0
38491,402890,2015,0,1
38492,236390,2015,1,1
38493,395520,2015,1,2
38494,440,2013,1,0
38495,274520,2016,1,0
38496,8930,2015,1,2
38497,204880,2014,1,2
38498,381210,2016,1,0
38499,208650,2015,1,2
38500,570,2012,1,2
38501,8980,2011,1,1
38502,4000,2013,1,2
38503,105600,2014,1,2
38504,232090,2016,0,2
38505,394690,2016,1,2
38506,389220,2016,1,2
38507,4000,2015,0,1
38508,218620,2016,1,2
38509,265550,2016,0,0
38510,107410,2015,1,2
38511,369200,2015,1,2
38512,261760,2014,1,2
