user_id,genres,release_year,playtime_forever
76561198000220446,Indie,2016,5336
Xuchiex,Massively Multiplayer,2015,5336
76561198000220446,Casual,2016,5336
76561198000220446,Adventure,2016,5336
sgtd,Action,2008,5335
awpsum,Adventure,2010,5335
sgtd,RPG,2008,5335
76561197973395845,Indie,2012,5334
76561197973395845,Adventure,2012,5334
76561198009674974,Action,2015,5334
76561198028038497,Adventure,2012,5334
76561198008027099,Strategy,2016,5334
xXAussieRockXx,Action,2013,5334
xXAussieRockXx,Adventure,2013,5334
76561197965263006,Action,2015,5333
76561197965263006,Indie,2015,5333
76561197965263006,Strategy,2015,5333
76561197993788710,Action,1998,5332
76561198103524411,Simulation,2013,5332
76561198054026701,Indie,2015,5332
76561198103524411,Casual,2013,5332
76561197968411887,Indie,2016,5331
finnept,Massively Multiplayer,2012,5330
76561197995483380,Early Access,2016,5328
76561198043516885,Simulation,2013,5328
rotflmaoman,Strategy,2010,5328
76561197970347433,RPG,2015,5327
DANGERMOOOUSE,Massively Multiplayer,2012,5327
DANGERMOOOUSE,Free to Play,2012,5327
76561197994830976,Adventure,2012,5327
76561198013291691,Indie,2012,5326
76561198001032055,RPG,2012,5326
76561198090878710,RPG,2016,5326
76561198001032055,Action,2012,5326
76561198090878710,Indie,2016,5326
frogmcvape,Action,2008,5326
76561198023630372,Simulation,2013,5325
76561197992892048,Action,2010,5325
76561198056884067,Adventure,2012,5324
76561198064484479,Adventure,2012,5324
PugsAus,Adventure,2012,5322
76561198060787863,Action,2014,5322
76561197968411887,RPG,2011,5322
76561197968411887,Indie,2011,5322
Wdsy,Adventure,2014,5321
76561198040844729,RPG,2009,5321
76561198007510322,Strategy,2006,5321
76561197970724420,Free to Play,2013,5320
76561198046134938,Strategy,2011,5320
TheKiwiMantis,Action,2010,5319
76561198077273975,Adventure,2014,5319
76561198016740850,Casual,2016,5319
76561197976984468,Strategy,2015,5318
companothemuslim,Adventure,2013,5318
absolutezero,Adventure,2015,5318
companothemuslim,Early Access,2013,5318
phrostb,Action,2013,5318
companothemuslim,Indie,2013,5318
companothemuslim,Massively Multiplayer,2013,5318
companothemuslim,RPG,2013,5318
morebaconstrips,RPG,2007,5317
76561198005889349,Action,2012,5317
76561198005889349,RPG,2012,5317
76561198049648415,Strategy,2015,5317
76561198054026701,Casual,2016,5316
MIMMATA,Free to Play,2013,5316
MIMMATA,Casual,2013,5316
davidjgriffith,Action,2017,5315
davidjgriffith,Free to Play,2017,5315
davidjgriffith,Indie,2017,5315
davidjgriffith,RPG,2017,5315
davidjgriffith,Strategy,2017,5315
76561198067070151,RPG,2012,5314
albob999,Action,2008,5313
76561198047237949,Indie,2015,5312
76561198014278943,Action,2016,5312
76561198014278943,Casual,2016,5312
lan-k1,Adventure,2011,5310
76561197968411887,Strategy,2010,5309
sythilian,RPG,2012,5308
MagiKFred,Simulation,2017,5308
MagiKFred,RPG,2017,5308
MagiKFred,Massively Multiplayer,2017,5308
76561198068900778,Strategy,2010,5307
Shabow444,Adventure,2016,5307
Shabow444,Simulation,2016,5307
Herpy_Derp,Adventure,2012,5306
76561198008783917,Action,2016,5305
maxpaynepillkiller,RPG,2013,5304
maxpaynepillkiller,Action,2013,5304
maxpaynepillkiller,Early Access,2013,5304
Estetive,Massively Multiplayer,2013,5304
iRunner,Free to Play,2014,5304
maxpaynepillkiller,Massively Multiplayer,2013,5304
Estetive,Indie,2013,5304
Estetive,Early Access,2013,5304
Estetive,Adventure,2013,5304
iRunner,Indie,2014,5304
iRunner,Action,2014,5304
Saephin,Strategy,2010,5303
76561198055123094,Adventure,2016,5303
76561197970812298,Action,2014,5303
76561198033713264,Strategy,2013,5302
76561198033713264,Simulation,2013,5302
76561198004203858,Free to Play,2011,5302
Aluriana,Adventure,2011,5302
76561198033610152,Adventure,2010,5301
76561198033610152,Action,2010,5301
sidtheangrygamer,RPG,2010,5300
Icestriker,Action,2016,5299
gearlan,Simulation,2015,5298
zeroepix,Adventure,2012,5298
76561198008895770,Action,2013,5298
76561198027367190,Action,2017,5297
76561198027367190,RPG,2017,5297
76561198027367190,Simulation,2017,5297
76561198027367190,Indie,2017,5297
76561198027367190,Free to Play,2017,5297
76561198017524014,Adventure,2013,5297
76561198027367190,Massively Multiplayer,2017,5297
76561198017524014,RPG,2013,5297
benji2d,Adventure,2010,5296
76561198044128297,Action,2015,5295
76561198008895770,RPG,2012,5295
76561197972402439,Strategy,2013,5295
AlmightyShippo,Casual,2014,5295
jcottle,Adventure,2014,5294
76561197998873955,RPG,2011,5293
76561198077663677,RPG,2008,5292
76561197975863549,Simulation,2012,5286
minhtee,RPG,2016,5286
albob999,RPG,2009,5286
mikeytyson,RPG,2015,5286
Terminally-Chill,Sports,2009,5286
minhtee,Adventure,2016,5286
minhtee,Casual,2016,5286
minhtee,Indie,2016,5286
stilli1988,Massively Multiplayer,2013,5285
stilli1988,RPG,2013,5285
stilli1988,Free to Play,2013,5285
76561197995582054,Strategy,2006,5285
76561198056352983,Massively Multiplayer,2012,5282
GermanPenguin,Strategy,2011,5282
Chellyyyyyy,Adventure,2014,5281
nipplelicker4000,RPG,2013,5281
lurchibald,Indie,2011,5281
lurchibald,Adventure,2011,5281
companothemuslim,Strategy,2009,5280
Overwhelmer,Indie,2012,5280
76561198035999413,Action,2017,5280
76561198035999413,Free to Play,2017,5280
76561198035999413,Massively Multiplayer,2017,5280
76561198035999413,RPG,2017,5280
Aquilares,Strategy,2016,5279
Aquilares,Simulation,2016,5279
76561198066501523,RPG,2012,5279
Nickchat,Action,2017,5278
DuskH,RPG,2014,5278
Nickchat,Indie,2017,5278
76561197990952353,Action,2008,5278
hypertragic_THIS,RPG,2014,5278
Striker146,RPG,2016,5276
Striker146,Action,2016,5276
76561198031310041,Indie,2012,5276
Striker146,Adventure,2016,5276
skwavicus,Strategy,2009,5275
personsunknown,Simulation,2014,5275
somnew,Strategy,2009,5274
76561198071041736,Strategy,2008,5274
Eviloverlord1987BC,Action,2004,5274
jprezo,Simulation,2017,5273
76561198009649906,Strategy,2016,5273
jprezo,Strategy,2017,5273
astrasimon,Simulation,2011,5272
76561197976984468,Action,2014,5271
jarryd187,Adventure,2011,5271
jarryd187,Indie,2011,5271
T0talN1nja,RPG,2014,5271
76561198027517536,Indie,2016,5270
76561198003447788,Early Access,2013,5270
76561198003447788,Massively Multiplayer,2013,5270
76561198027517536,RPG,2016,5270
76561197973114685,RPG,2010,5269
sandgroper,RPG,2012,5268
qwazyoxyphi,RPG,2010,5268
64723864,Strategy,2012,5268
comquack,Strategy,2011,5267
kruger287,RPG,2011,5266
76561197970724420,Strategy,2005,5266
kruger287,Indie,2011,5266
kruger287,Adventure,2011,5266
kruger287,Action,2011,5266
ArktiicFozzy,Action,2013,5265
76561198088802064,Indie,2015,5265
ArktiicFozzy,Free to Play,2013,5265
76561198014421677,Simulation,2009,5264
FluffiestChicken,Indie,2010,5264
Memfizz,Indie,2012,5263
76561198031319986,Action,2016,5263
Luneix,Indie,2012,5263
76561198013000952,Strategy,2013,5263
76561198040844729,Adventure,1900,5263
76561198040844729,Action,1900,5263
76561198040844729,Strategy,2009,5262
76561197971074473,Adventure,2012,5262
76561197972261430,Action,2016,5261
Calesti,RPG,2009,5261
76561197972261430,Adventure,2016,5261
daymm,Strategy,2014,5260
fereleth,Action,2013,5260
daymm,Indie,2014,5260
76561197999549682,RPG,2011,5259
76561197999549682,Action,2011,5259
76561197999549682,Indie,2011,5259
UnorthadoxEnigma,Indie,2016,5258
Velocity_,Indie,2013,5258
Resplendentbadger,RPG,2003,5258
UnorthadoxEnigma,Casual,2016,5258
Resplendentbadger,Adventure,2003,5258
chilla1,Adventure,2009,5258
76561198045459907,Adventure,2013,5257
baroshi,Action,2005,5255
76561198067257274,Racing,2013,5253
76561197999638590,Casual,2010,5252
76561197999638590,Indie,2010,5252
76561198066375702,Action,2015,5252
76561198031319986,Indie,2012,5252
Vunukiis,Free to Play,2015,5251
Vunukiis,Casual,2015,5251
Vunukiis,Massively Multiplayer,2015,5251
vonravend,RPG,2010,5250
vonravend,Action,2010,5250
Shabow444,Strategy,2012,5250
grimroaeos,Casual,2012,5247
kenny536,Action,2016,5246
deathjam140,Adventure,2012,5246
deathjam140,Indie,2012,5246
76561198007521657,Strategy,2014,5246
76561197995582054,Strategy,2012,5246
tankedout,Simulation,2012,5245
76561198008783917,Casual,2011,5245
biendeo,Indie,2014,5243
DeployableDuck,Casual,2016,5243
DeployableDuck,Indie,2016,5243
76561198048712102,Simulation,2012,5242
76561198008783917,Casual,2015,5242
76561198008783917,Free to Play,2015,5242
76561197970688011,RPG,2014,5241
mblades,RPG,2016,5240
Hati_Hati_Hati_Hati_Hati_Hati,Free to Play,2016,5240
Hati_Hati_Hati_Hati_Hati_Hati,Strategy,2016,5240
76561198014009325,Free to Play,2015,5240
Hati_Hati_Hati_Hati_Hati_Hati,Massively Multiplayer,2016,5240
kenny536,RPG,2009,5239
76561198043524540,Action,2010,5239
travisty98,Action,2014,5239
Alpha4344,Adventure,2013,5237
Alpha4344,RPG,2013,5237
Blackbirdm3,Massively Multiplayer,2015,5236
Porjate,Simulation,2013,5236
Porjate,RPG,2013,5236
76561198027720165,Adventure,2011,5235
Dr_Angryhead,Simulation,2016,5235
ryuosuke,Indie,2006,5234
ryuosuke,Simulation,2006,5234
BlackadderV,Action,2016,5234
chilla1,Simulation,2006,5233
chilla1,Indie,2006,5233
DontCareForURL,Simulation,2013,5233
76561197994830976,Action,2008,5232
ARZARNAR,Adventure,2010,5232
ryuosuke,Simulation,2009,5232
76561198059162959,Simulation,2010,5232
Aluriana,Simulation,2012,5231
randomnes,Action,2014,5231
Aluriana,Indie,2012,5231
randomnes,Strategy,2014,5231
TheTriggured,Adventure,2013,5230
76561197989615671,Action,2009,5230
Saephin,Simulation,2012,5229
76561198048090660,Massively Multiplayer,2011,5228
76561198048090660,Free to Play,2011,5228
76561198008027099,RPG,2009,5228
76561197975369524,Action,2014,5227
gottabesaints,Simulation,2006,5227
gottabesaints,Indie,2006,5227
solodsnek,Simulation,2015,5227
deynarian,Action,2013,5226
76561198071234865,Adventure,2013,5226
76561198068727361,Indie,2014,5226
76561198071234865,Action,2013,5226
Sp3ctre,Free to Play,2012,5224
stuman85,Indie,2011,5224
76561198016761464,Simulation,2015,5224
TURTLESYEA,Strategy,2010,5224
76561198018293914,Action,2017,5223
76561198018293914,Indie,2017,5223
76561197977544920,Action,2008,5223
76561198018293914,Massively Multiplayer,2017,5223
76561198018293914,RPG,2017,5223
76561198018293914,Adventure,2017,5223
76561197992755277,Indie,2015,5222
76561198012040171,Casual,2015,5222
76561198012040171,Free to Play,2015,5222
76561198044023118,Adventure,2011,5222
76561198056997935,RPG,2014,5221
ydok4,Strategy,2015,5221
ydok4,Simulation,2015,5221
76561197982665201,Massively Multiplayer,2012,5220
Delphaeus,Indie,2011,5220
Delphaeus,RPG,2011,5220
travisty98,RPG,2010,5219
76561197970688011,Free to Play,2013,5218
ydok4,Action,2008,5218
ydok4,RPG,2008,5218
76561198009850976,Strategy,2009,5218
hitlersokiguess,Simulation,2006,5217
ABSOLUTLY_NOTHING,Simulation,2006,5217
hitlersokiguess,Indie,2006,5217
LeZoidberg,Strategy,2016,5217
76561197970551076,RPG,2013,5217
76561197967443926,Action,2016,5217
76561197970551076,Free to Play,2013,5217
76561197970551076,Massively Multiplayer,2013,5217
76561198070087725,Strategy,2012,5216
Aquilares,Indie,2015,5215
Aquilares,RPG,2015,5215
LordTonychicken,Indie,2013,5215
Aquilares,Adventure,2015,5215
solodsnek,Strategy,2012,5214
76561198042335464,Free to Play,2015,5214
warpeddemon,RPG,2013,5214
donutmaster123,Strategy,2008,5214
warpeddemon,Action,2013,5214
76561198071104985,RPG,2013,5214
donutmaster123,RPG,2008,5214
Tomsen1,RPG,2012,5213
azza213,Action,2008,5213
frogmcvape,Free to Play,2011,5212
dontplayinpipesanddrains,Adventure,2015,5211
76561198023557190,Early Access,2016,5211
76561198023557190,Indie,2016,5211
76561198023557190,Simulation,2016,5211
76561198023557190,Strategy,2016,5211
Warrfoxx,Simulation,2011,5211
76561198034392042,Racing,2009,5211
76561198001917486,RPG,2012,5211
Trooper6192,Adventure,2013,5210
Trooper6192,Massively Multiplayer,2013,5210
Trooper6192,RPG,2013,5210
76561197965263006,Action,2014,5210
uzicide,Casual,2017,5208
uzicide,Indie,2017,5208
76561198075471492,Action,2011,5208
76561198075471492,Strategy,2011,5208
76561198015083753,Simulation,2014,5208
uzicide,Free to Play,2017,5208
76561198075471492,Indie,2011,5208
76561198015083753,Indie,2014,5208
uzicide,Action,2017,5208
uzicide,Adventure,2017,5208
Bluewolf279,RPG,2010,5208
76561198075471492,RPG,2011,5208
0071945,RPG,2011,5207
ryuosuke,Strategy,2013,5207
76561198018684159,RPG,2015,5207
archy18,Action,2004,5206
76561198009674974,RPG,2012,5206
kruger287,Massively Multiplayer,2012,5206
76561198072985865,Simulation,2017,5206
kruger287,Free to Play,2012,5206
kruger287,RPG,2012,5206
benji2d,Adventure,2009,5206
76561198041303312,Strategy,2016,5205
morebaconstrips,Massively Multiplayer,2013,5205
76561198041303312,Simulation,2016,5205
76561198041303312,Early Access,2016,5205
76561198041303312,Casual,2016,5205
76561198006186415,Indie,2016,5204
ganndor,Strategy,2016,5204
archy18,RPG,2010,5202
76561198065923342,Adventure,2017,5202
76561198065923342,Casual,2017,5202
76561198068900778,RPG,2009,5202
lan-k1,Racing,2011,5202
Remo191,Racing,2011,5201
TruBru,Indie,2013,5201
76561198063613744,Indie,2006,5201
TruBru,RPG,2013,5201
76561198063613744,Simulation,2006,5201
FiggidyJiggidy,Adventure,2014,5200
76561198016610271,Strategy,2014,5199
76561198065322400,Strategy,2010,5199
serkulees,RPG,2009,5197
Delphaeus,Strategy,2015,5197
76561197982302189,Simulation,2016,5196
76561198018465863,Strategy,2016,5196
hypertragic_THIS,Casual,2016,5195
CaptainTitus,Massively Multiplayer,2011,5195
76561197995284337,RPG,2014,5195
hypertragic_THIS,Action,2016,5195
hypertragic_THIS,Adventure,2016,5195
76561198052928427,Action,2007,5195
CaptainTitus,Simulation,2011,5195
76561198040258080,RPG,2015,5194
Remo191,Adventure,2012,5193
archy18,Early Access,2016,5193
chilla1,Indie,2012,5192
76561198056690906,Strategy,2013,5190
MrChaosAus,Strategy,2010,5190
76561198065322400,Action,2009,5188
marshythemarshmallowman,Adventure,2013,5188
stinglock,Sports,2012,5188
Talizaeus,Adventure,2003,5188
76561198065322400,Simulation,2009,5188
76561198065322400,Adventure,2009,5188
_fubar_,Adventure,2012,5188
Talizaeus,RPG,2003,5188
76561197999075044,Adventure,2010,5188
runnerofchaos,RPG,2016,5187
phantom02k,Massively Multiplayer,2017,5187
76561198008783917,Casual,2012,5187
phantom02k,RPG,2017,5187
76561198004638606,Sports,2014,5186
76561198004638606,Indie,2014,5186
76561198055632563,RPG,2012,5185
76561198055632563,Action,2012,5185
76561197995582054,RPG,2009,5184
76561198003447788,RPG,2009,5184
76561197999549682,Strategy,2008,5184
76561198056352983,Strategy,2010,5183
76561197996426598,Early Access,2016,5183
0071945,Indie,2016,5182
Calesti,Indie,2012,5182
chocklanisi,Strategy,2015,5182
PwnArt1st,Free to Play,2017,5180
PwnArt1st,Action,2017,5180
PwnArt1st,Simulation,2017,5180
PwnArt1st,Massively Multiplayer,2017,5180
PwnArt1st,Indie,2017,5180
76561198047208452,Indie,2010,5180
PwnArt1st,RPG,2017,5180
76561197977544920,Adventure,2014,5179
76561197977544920,Action,2014,5179
claicorx,Action,2016,5179
kruger287,Casual,2016,5178
kruger287,Indie,2016,5178
kruger287,Adventure,2016,5178
conordarley1998,Indie,2012,5178
conordarley1998,Simulation,2012,5178
kruger287,RPG,2016,5178
conordarley1998,Strategy,2012,5178
76561198048741857,Action,2012,5176
76561198048741857,Free to Play,2012,5176
76561198048741857,RPG,2012,5176
76561198048741857,Massively Multiplayer,2012,5176
76561198048741857,Indie,2012,5176
Animax117,Free to Play,2014,5176
Animax117,Massively Multiplayer,2014,5176
76561198055123094,RPG,2013,5176
76561198033713264,Action,2009,5176
dragonchief,Action,2008,5175
76561198008211473,Simulation,2010,5175
eunmac,Action,2010,5174
covash23,Indie,2012,5173
76561197994830976,Indie,2012,5173
archy18,Simulation,2013,5172
getyourmarsbar,Free to Play,2013,5172
76561197967443926,Adventure,2013,5172
KrazyAl,RPG,2013,5171
KrazyAl,Indie,2013,5171
76561197992465037,Indie,2014,5171
76561197992465037,Strategy,2014,5171
bhajina,Early Access,2015,5171
Alpha4344,Early Access,2015,5170
SzechuanB,Adventure,2016,5170
SzechuanB,Casual,2016,5170
SzechuanB,RPG,2016,5170
76561198018684159,Strategy,2014,5169
76561198018684159,Simulation,2014,5169
DontCareForURL,RPG,2014,5167
DontCareForURL,Free to Play,2014,5167
76561197976984468,RPG,2017,5167
76561197976984468,Action,2017,5167
76561198054155652,Adventure,2010,5167
DontCareForURL,Massively Multiplayer,2014,5167
NaukaD,Strategy,2012,5167
76561197976984468,Massively Multiplayer,2017,5167
76561197976984468,Indie,2017,5167
76561197976984468,Simulation,2017,5167
76561197976984468,Free to Play,2017,5167
kushziller,RPG,2009,5167
64512328,Free to Play,2011,5166
64512328,Massively Multiplayer,2011,5166
926457123864182681994,Adventure,2011,5166
Simipoo,Action,2012,5166
926457123864182681994,Strategy,2011,5166
frogmcvape,Adventure,2010,5166
Aquilares,Strategy,2010,5165
76561198035005990,Free to Play,2015,5164
Achillesm,Early Access,2013,5163
Achillesm,Massively Multiplayer,2013,5163
Pixelqt,Strategy,2009,5162
420blazeitbitches,Casual,2002,5161
76561198006153077,Action,2015,5161
420blazeitbitches,Adventure,2002,5161
76561198063613744,Simulation,2014,5161
sythilian,Sports,2015,5160
Unl33t,Adventure,2009,5160
sythilian,Racing,2015,5160
kodell,Strategy,2007,5159
420blazeitbitches,Strategy,2015,5159
420blazeitbitches,Racing,2008,5159
420blazeitbitches,Casual,2008,5159
420blazeitbitches,Casual,2015,5159
420blazeitbitches,Indie,2015,5159
420blazeitbitches,Indie,2008,5159
76561197995284337,Massively Multiplayer,2013,5157
76561197995284337,Free to Play,2013,5157
76561197995284337,RPG,2013,5157
76561198001917486,Indie,2015,5156
76561198004203858,Action,2012,5156
Lightbekon,RPG,2011,5156
mossylippy,RPG,2014,5156
76561198001917486,Strategy,2015,5156
Hati_Hati_Hati_Hati_Hati_Hati,Adventure,2013,5155
VRBones,Free to Play,2015,5155
mblades,Simulation,2014,5155
76561197983944271,RPG,2012,5155
Hati_Hati_Hati_Hati_Hati_Hati,Early Access,2013,5155
Hati_Hati_Hati_Hati_Hati_Hati,Massively Multiplayer,2013,5155
Calcipher44,RPG,2008,5155
76561197983944271,Simulation,2012,5155
TheRedColonel,Action,2013,5154
TheRedColonel,Indie,2013,5154
Calesti,Action,2016,5154
76561197970725078,Indie,2013,5153
FluffiestChicken,Simulation,2016,5153
OLEFuriozity,Casual,2016,5153
76561198040899282,RPG,2013,5153
76561198024728550,Indie,2012,5153
Eviloverlord1987BC,RPG,2013,5151
Bigstrongdaddymanxoxo,RPG,2017,5151
Bigstrongdaddymanxoxo,Massively Multiplayer,2017,5151
DeEggMeister,Early Access,2013,5151
Bigstrongdaddymanxoxo,Action,2017,5151
Bigstrongdaddymanxoxo,Adventure,2017,5151
lordoftheguppies,Strategy,2014,5151
DeEggMeister,Adventure,2013,5151
DeEggMeister,Massively Multiplayer,2013,5151
76561198022269929,Adventure,2015,5151
MXKiN,Simulation,2012,5151
76561198011743390,Adventure,2013,5151
76561198022269929,Strategy,2015,5151
DeEggMeister,Indie,2013,5151
AriakWolf,Adventure,2010,5150
76561197995163667,Strategy,2016,5150
russell44422,Action,2016,5148
sgtd,Simulation,2012,5147
sgtd,Strategy,2012,5147
KingMadness,Strategy,2012,5147
KingMadness,Indie,2012,5147
Vunukiis,Action,2016,5146
76561198063439860,Strategy,2012,5146
76561198074763789,Racing,2015,5144
76561197961124706,RPG,2015,5144
AusRomper,Strategy,2016,5144
76561198074763789,Sports,2015,5144
thequeenpanda,Action,2014,5144
Shadowbolt4231,Strategy,2006,5143
Urtle1,Action,2010,5143
76561198070346631,Action,2014,5142
76561198064484479,Indie,2015,5142
GoldenSlice,RPG,2008,5142
76561198037038784,Action,2008,5139
BlackReaperHei,Indie,2012,5139
76561198032659071,Strategy,2008,5139
76561198005889349,Casual,2016,5139
76561198037038784,RPG,2008,5139
76561198005889349,Early Access,2016,5139
leoguibrito,Strategy,2011,5139
Sothere,Strategy,2007,5138
BigCutyBootyJudy,RPG,2008,5138
wookieegoldberg,Adventure,2012,5138
BigCutyBootyJudy,Action,2008,5138
kamigoroshi,Strategy,2009,5138
76561198008783917,Strategy,2009,5137
phrostb,Early Access,2015,5137
comquack,Action,2004,5136
76561198035005990,RPG,2016,5134
76561197978426585,RPG,1998,5134
sidtheangrygamer,Strategy,2009,5133
76561197999549682,Action,2007,5133
76561198038486363,Sports,2015,5133
76561198038486363,Racing,2015,5133
76561198016740850,RPG,2013,5132
Simipoo,Sports,2016,5132
FilthyDeath,Indie,2011,5130
76561197998533829,Adventure,2013,5130
76561198040633290,Strategy,2013,5130
76561198040633290,Indie,2013,5130
76561197998533829,Action,2013,5130
armedstevos,Indie,2012,5129
76561198007575596,Action,2013,5128
gearlan,RPG,2017,5128
BananaUrchin,Strategy,2012,5128
gearlan,Massively Multiplayer,2017,5128
phrostb,Action,2011,5128
Garsnaffle,Adventure,2012,5128
galoot,Indie,2012,5128
DeadCyngus,Indie,2011,5127
DeadCyngus,RPG,2011,5127
LightningRod,Early Access,2013,5126
76561197975867686,RPG,2014,5126
76561197975867686,Indie,2014,5126
76561197975867686,Action,2014,5126
L4M1NAS,Action,2014,5126
LightningRod,Massively Multiplayer,2013,5126
76561197993494010,Adventure,2011,5125
Depurkashaw,Action,2011,5124
76561198037038784,Strategy,2014,5124
Depurkashaw,Adventure,2011,5124
76561198017659661,Indie,2011,5123
76561198017659661,RPG,2011,5123
76561198027517536,RPG,2012,5123
76561198017659661,Action,2011,5123
76561198022577753,Massively Multiplayer,2014,5122
ZyhgarThestarweaver,Adventure,2014,5122
76561198022577753,Free to Play,2014,5122
squeegymackoy,Simulation,2015,5120
badminton,Adventure,2013,5120
gakonami-uram,Action,2005,5119
leoguibrito,Simulation,2011,5118
ArmenianJunkie,Strategy,2012,5118
jcottle,Strategy,2012,5116
76561198036511313,Indie,2015,5115
76561198055632563,Adventure,2015,5114
wookieegoldberg,Adventure,2013,5114
76561198055632563,Action,2015,5114
76561198018677971,Adventure,2011,5112
PulpCraft,Sports,2013,5112
Thundawich,Strategy,2013,5112
blinkarrow,Free to Play,2013,5112
blinkarrow,RPG,2013,5112
flamingpenguin,Massively Multiplayer,2017,5111
flamingpenguin,Adventure,2017,5111
lasle,Action,2009,5111
flamingpenguin,Indie,2017,5111
flamingpenguin,RPG,2017,5111
flamingpenguin,Action,2017,5111
Sothere,Strategy,2011,5110
76561197966956978,RPG,2017,5110
ryuosuke,Strategy,2016,5110
76561197966956978,Massively Multiplayer,2017,5110
thisgodlessendeavor,Simulation,2005,5110
tomfiend,Adventure,2014,5109
mmaxim,Action,2008,5109
76561198007745188,Indie,2012,5109
76561198073688203,Adventure,2013,5109
TandyTandon,Casual,2016,5108
ryuosuke,Racing,2009,5108
TandyTandon,Adventure,2016,5108
TandyTandon,Indie,2016,5108
TandyTandon,RPG,2016,5108
fitemeirlfget,Strategy,2008,5108
Animax117,Free to Play,2013,5108
skwavicus,Simulation,2015,5108
PwnArt1st,Adventure,2014,5108
TandyTandon,Action,2016,5108
BillyDatKid,Adventure,2010,5108
76561198026531048,Action,2014,5107
76561198061149233,Action,2010,5106
customisedforsure,Early Access,2016,5106
customisedforsure,Massively Multiplayer,2016,5106
customisedforsure,Indie,2016,5106
customisedforsure,Strategy,2016,5106
customisedforsure,Simulation,2016,5106
customisedforsure,Adventure,2016,5106
76561198008119091,Racing,2011,5105
76561198022148624,Adventure,2012,5105
azza213,RPG,2013,5105
76561198056549802,RPG,2015,5104
76561198056549802,Adventure,2015,5104
NinjaAssasin420,Strategy,2010,5103
mendicant_bias,Free to Play,2012,5103
76561198040899282,Adventure,2015,5103
Overwhelmer,Strategy,2011,5103
76561198106488845,Strategy,2010,5102
76561198106488845,Simulation,2010,5102
76561198106488845,Action,2010,5102
76561198052928427,Action,2005,5102
76561198061149233,Action,2009,5101
redworld,Adventure,2015,5100
SitteNKitteNMitteN,Racing,2015,5100
SitteNKitteNMitteN,Indie,2015,5100
SitteNKitteNMitteN,Sports,2015,5100
76561198016761464,Indie,2017,5099
76561198016761464,Action,2017,5099
76561198016761464,Casual,2017,5099
76561198016761464,Free to Play,2017,5099
aMaewi,Massively Multiplayer,2014,5099
76561197966298550,Strategy,2017,5099
76561197966298550,Indie,2017,5099
76561197966298550,Action,2017,5099
gangstapimpplaya,Adventure,2014,5099
76561198016761464,Adventure,2017,5099
76561197966298550,Free to Play,2017,5099
76561197966298550,RPG,2017,5099
76561197973114685,Free to Play,2014,5099
mortalwombat,Strategy,2015,5098
76561197992005814,Adventure,2014,5098
mortalwombat,Simulation,2015,5098
Warrfoxx,Massively Multiplayer,2014,5098
76561198015083753,Action,2011,5097
76561197973114685,Free to Play,2011,5096
ZeMadScientist,Action,2015,5096
76561198004624665,Strategy,2014,5095
NinjaAssasin420,Action,2009,5095
76561198004624665,Indie,2014,5095
76561198018552963,Indie,2011,5094
Hati_Hati_Hati_Hati_Hati_Hati,Indie,2012,5094
76561198066375702,Indie,2012,5092
Resplendentbadger,Indie,2012,5092
76561198066375702,Strategy,2012,5092
76561197996426485,Early Access,2016,5092
azza213,RPG,2007,5092
76561198066375702,Simulation,2012,5092
76561197970580235,Strategy,2015,5092
Pinguinbeta18,RPG,2008,5091
76561198035606542,Simulation,2014,5091
76561197989615671,Strategy,2009,5091
76561198035606542,Indie,2014,5091
aMaewi,Strategy,2017,5090
Espanolito,Adventure,2012,5090
76561198057685527,Action,2010,5090
aMaewi,Indie,2017,5090
76561198011372068,Action,2014,5090
chidori_647,Action,2008,5089
Jotcertes,Simulation,2013,5087
nobody114514,Simulation,2014,5087
Jotcertes,Strategy,2013,5087
nitrorupe,Free to Play,2013,5086
76561198066501523,RPG,2014,5085
76561198066501523,Simulation,2014,5085
qqmp,Strategy,2008,5085
76561198066501523,Strategy,2014,5085
76561198078138335,Casual,2016,5084
76561198078138335,Indie,2016,5084
Thundawich,Action,2016,5084
Thundawich,Adventure,2016,5084
Le-Mocha,Adventure,2013,5083
76561198004638606,RPG,2012,5083
76561198063648921,Simulation,2016,5082
76561198011743390,Strategy,2017,5082
76561198011743390,Action,2017,5082
76561198011743390,Free to Play,2017,5082
76561198063648921,Strategy,2016,5082
biendeo,Action,2003,5082
76561198063648921,Casual,2016,5082
76561198011743390,Indie,2017,5082
76561198011743390,RPG,2017,5082
Newboy65,Strategy,2006,5081
Remo191,Indie,2012,5081
76561198078138335,Massively Multiplayer,2012,5077
76561197963638240,Strategy,2008,5076
THEHITMONKEY,Adventure,2012,5076
76561197992681922,RPG,2002,5075
76561198009850976,RPG,2010,5075
76561198009850976,Action,2010,5075
76561198056392712,Action,2016,5073
76561198056392712,Casual,2016,5073
76561198038259170,Free to Play,2016,5073
76561198038259170,Massively Multiplayer,2016,5073
76561198001917486,Action,2010,5073
76561198011333937,Strategy,2015,5073
76561198056392712,Adventure,2016,5073
skullduggery55,Strategy,2013,5072
warpeddemon,Strategy,2015,5072
76561198053868175,Action,2014,5071
76561197964316999,RPG,2013,5071
sidtheangrygamer,RPG,2009,5071
Warrfoxx,Simulation,2010,5071
76561198036695284,Simulation,2012,5071
76561198052272007,RPG,2011,5069
Eviloverlord1987BC,Strategy,2003,5069
